Time,Condition,Age,ChannelPair,connect_overtime_LA_EEG_12_P04_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P05_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P06_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P07_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P08_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P10_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P11_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P16_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P17_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P19_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P20_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P21_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P22_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P23_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P24_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P25_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P26_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P27_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P28_CTS_MTH_chanpair_12m.mat
-1000,cane,12m,PC,0.635087578298151,0.607449053751626,0.622702915327204,0.514987821950137,0.476277724437501,0.434501195080377,0.536915025476333,0.523242802302951,0.70733688822135,0.566060140104264,0.571899596637057,0.541767857839224,0.470100720162547,0.54814639942486,0.538031223630595,0.443172943428154,0.501900340582249,0.489338095834939,0.472537009767281
-990,cane,12m,PC,0.637325409789772,0.608049159666544,0.621109986054949,0.515990113603518,0.472536103711722,0.437539918471768,0.539036032979791,0.521058365170411,0.704061738662851,0.559091045481135,0.575947796126892,0.538514551081507,0.466624658444514,0.548810224796221,0.544344820890112,0.444474878081908,0.50645664261138,0.490067705677471,0.471467201242896
-980,cane,12m,PC,0.639122551403225,0.608248844145248,0.62025814186396,0.516471163836795,0.468920370464548,0.440273584566533,0.540287772054034,0.518818209538176,0.700474271949991,0.552225002821187,0.580526832166042,0.535483339657383,0.463400091652326,0.549577192371891,0.550413325662603,0.445988843827367,0.510426694365315,0.490777721999207,0.471225118598019
-970,cane,12m,PC,0.64065681461974,0.608221778004196,0.620317143688332,0.516474418508345,0.465037103750066,0.442569496619995,0.541363679711521,0.516395110059799,0.696487092983634,0.545626419829119,0.585320365884897,0.532860165112326,0.460028295205985,0.550403402377888,0.556515802384416,0.447415892342529,0.513300687293149,0.492014725288536,0.471545697236687
-960,cane,12m,PC,0.641964643603907,0.608049418054338,0.621333256525996,0.516301576741955,0.461414978822417,0.444375428699686,0.54232717737595,0.514161318839668,0.692163201686871,0.539550260436506,0.589812606858265,0.530853417281616,0.456514656369546,0.551527496484563,0.562673252508778,0.448265174908359,0.515201920827875,0.494242068998432,0.472746017264779
-950,cane,12m,PC,0.642968272936858,0.607803769888313,0.623342262063189,0.515555205700844,0.457737877590289,0.446145649349824,0.542947563450978,0.512558785531433,0.687646139487425,0.533733325377573,0.59483543932637,0.529405159764755,0.452786585358639,0.552055708744801,0.568854176973884,0.448845722295633,0.516294670653617,0.496705825008458,0.474779771616925
-940,cane,12m,PC,0.643854522238982,0.607478813762668,0.625298745878302,0.514955901988274,0.454089343644749,0.448076091457265,0.542905862045721,0.511126874188251,0.682931401635881,0.528010840093168,0.600364122547512,0.528394080644662,0.448927812522199,0.55202466843873,0.574904403043551,0.449010069696146,0.517053606472404,0.498976833444246,0.477195035345031
-930,cane,12m,PC,0.644310009136604,0.607250744246243,0.626598590698034,0.514353582927253,0.450374359100627,0.450383842035487,0.542150611330319,0.51015903387292,0.677858373066429,0.522165844067502,0.605876180906908,0.527609629017646,0.444962588863187,0.551732809067565,0.580484550199909,0.448687356338876,0.517327315743676,0.500999330568251,0.480118833057903
-920,cane,12m,PC,0.643829008741291,0.607596376570164,0.627757233354459,0.513669876685819,0.446572087464342,0.452957281751323,0.540793428873532,0.509308125001638,0.672153750782691,0.516208092960289,0.611430675317281,0.527277295464847,0.441146600392885,0.551188471739768,0.585435102320822,0.448235253690972,0.517338084739663,0.502729266095455,0.483810321609441
-910,cane,12m,PC,0.642541525546845,0.6084512647891,0.628522734024179,0.513043923612837,0.443189073720952,0.455548510707972,0.538942841432178,0.508607588153681,0.665462474517754,0.510406372785271,0.616932812496773,0.527630699616371,0.437146699958498,0.550507698824625,0.590311012958215,0.447019931263773,0.517109173037865,0.504096979791515,0.488236307363057
-900,cane,12m,PC,0.64057455361132,0.609338925771559,0.628883172670679,0.51270510595576,0.440346059976968,0.458199233656642,0.536649532255522,0.508100481750118,0.657900401595744,0.505110656279971,0.622244100984192,0.528812885170963,0.432481910980185,0.549882928708484,0.595140409800007,0.445383976594325,0.516727610167084,0.505341360646214,0.493366608967647
-890,cane,12m,PC,0.637971399516018,0.610208860251085,0.629286270696809,0.512597883165672,0.437913706823935,0.461173014437682,0.533993446904683,0.507689833181731,0.650217545035357,0.500180534962919,0.627264569963137,0.530558173948746,0.427414090847838,0.549272429963905,0.599893651479484,0.444600402828347,0.516495144523036,0.506593438959512,0.499072493661078
-880,cane,12m,PC,0.634832093811241,0.610916473656867,0.630428652856581,0.512621748623039,0.435717229609024,0.464805048083262,0.53114918323318,0.506806241628054,0.642719221794011,0.495355538028746,0.631904336266076,0.532526645512083,0.422569509514019,0.548510208198902,0.604567248678024,0.443999747795753,0.516477271565838,0.508476716026591,0.505101084111856
-870,cane,12m,PC,0.631236348979661,0.611806576019039,0.63173340419007,0.512973237057437,0.43333949858379,0.468655704449642,0.528377165594702,0.505336634045981,0.635527659161848,0.491103575698955,0.636053700563759,0.534455264465783,0.417915388927348,0.54768893639894,0.609165865799289,0.443569783065229,0.516853294466363,0.510653231368987,0.511192619594306
-860,cane,12m,PC,0.627440632563097,0.612932714257322,0.632451691690748,0.513676223277579,0.43139122308048,0.47274143460386,0.525993766369251,0.503513416762755,0.628713071577655,0.487340106540301,0.639460136140837,0.536415192571288,0.413392378997047,0.546566509259216,0.613662062176001,0.443359304169482,0.51775267353649,0.51251250690478,0.517019106531856
-850,cane,12m,PC,0.623623387177403,0.614096048199041,0.632960495238995,0.514118523809858,0.430000325829779,0.476986860342656,0.524318448572552,0.50117575959684,0.621841982890228,0.483718538750811,0.642182381974203,0.5384866483242,0.409293641402824,0.545347004939935,0.618154368446076,0.443106766539811,0.51885356778308,0.513759035191169,0.522198427529323
-840,cane,12m,PC,0.619631926579037,0.615109562484263,0.633364605021553,0.514021391941664,0.429431571992885,0.48104146705966,0.524254249484698,0.498682489110113,0.615071589944837,0.480183233498651,0.644624918853336,0.540608753245937,0.405708938545923,0.544580519065988,0.622470755410307,0.442867723067822,0.519752338942934,0.514178124389153,0.526924864477605
-830,cane,12m,PC,0.615488896105037,0.615933042563783,0.633203564696996,0.514678218606272,0.429303704808185,0.483938286107306,0.52523569221026,0.496155316685696,0.608768688598064,0.476541301512748,0.646900428697333,0.542533087947105,0.403311557272515,0.544305987415023,0.625800532027428,0.442876023580897,0.520192447909776,0.514061627645947,0.530981928503448
-820,cane,12m,PC,0.611290223681897,0.616594613609486,0.632509689882329,0.514952385872208,0.429623026182407,0.486014548723075,0.526440224091048,0.493784788117187,0.602943432573574,0.473711734558216,0.64875697152678,0.544257885588343,0.401678550826627,0.544394297684797,0.628210171412421,0.443162314297251,0.520037950619411,0.513640565139012,0.534246306139318
-810,cane,12m,PC,0.607002317366233,0.617278658970199,0.631258902002875,0.51533352369297,0.430545245571359,0.48762441915491,0.528294147526285,0.491570493613653,0.597640797489718,0.471182400565879,0.650617353697997,0.546054593072471,0.400235119882076,0.544695084603266,0.629670836152897,0.444149075242414,0.519297731913888,0.512947960248487,0.536790133966724
