Time,Condition,Age,ChannelPair,connect_overtime_LA_EEG_Pilot02_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot03_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot04_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot05_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot06_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot07_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot08_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot09_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot10_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot11_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot12_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot13_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot15_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot17_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot18_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot20_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot21_CTS_MTH_chanpair_9m.mat
-1000,cane,9m,PC,0.466198881119108,0.535397717625326,0.553623702897566,0.471243267336376,0.447432829558194,0.502299237992576,0.684498511557732,0.721749894477412,0.529406517722629,0.623760748462818,0.519334071936116,0.554191132071188,0.565155976382845,0.519338992890363,0.554011086029575,0.396553070950987,0.593138953301784
-990,cane,9m,PC,0.467665998676328,0.539153264159945,0.551616658658876,0.46944086244149,0.463921547628393,0.504134570556206,0.676563903634296,0.721203500882324,0.526650371576976,0.626079549828781,0.521138309062005,0.553536854206655,0.563560065200245,0.525540653738135,0.556808441618147,0.400452273261736,0.587020802785966
-980,cane,9m,PC,0.468788594312342,0.542655527836607,0.548474263952973,0.469034119211209,0.481434235387826,0.505595180670878,0.668749082560019,0.721088335902775,0.523922314675692,0.626226461212107,0.523797227376521,0.553856442755192,0.561776335554176,0.533045318420074,0.559931530683871,0.405807586621801,0.579726766247891
-970,cane,9m,PC,0.468829204088987,0.544978594776772,0.544605551381679,0.469458079422281,0.498039992738074,0.506226172697061,0.661295172489014,0.721095282490085,0.521136519317733,0.624701856796492,0.527288499660375,0.555182193655908,0.560029017616137,0.541098919534583,0.56290094260668,0.412270547121965,0.57242148420159
-960,cane,9m,PC,0.468168238151236,0.546411747129602,0.540765058319475,0.470511135518854,0.513757618010903,0.505806162412461,0.654698894173733,0.721068182516097,0.518416193483435,0.622029959989791,0.530751910144658,0.556782850066699,0.558395436818587,0.549596800520054,0.565832263899307,0.41947359339856,0.566554414029563
-950,cane,9m,PC,0.467068657602105,0.54737152162902,0.537210741168677,0.472443143162328,0.527961855058452,0.503501124645181,0.648167295079408,0.721516312212687,0.51578448002339,0.618592238356545,0.533362737470885,0.558418817512607,0.556877070851109,0.557637602869473,0.568872225810991,0.427927405592831,0.561862414495104
-940,cane,9m,PC,0.46639671871725,0.547735868305977,0.534247810264049,0.474441240017757,0.540812673980513,0.498976196414252,0.642348666004886,0.722169326203519,0.513769335646216,0.61423227590614,0.533477471013941,0.559375681964099,0.555796727143136,0.56497244069796,0.572081331499451,0.437840944839104,0.55680962447878
-930,cane,9m,PC,0.466746639203174,0.547684955877354,0.531978182177974,0.476211817304919,0.553223608142401,0.491581027458254,0.63823334059828,0.722850894469659,0.513115359305945,0.609197182609481,0.532236875431071,0.559068356345614,0.555302425475659,0.57054238203445,0.575570570495768,0.448516597379345,0.55160940238579
-920,cane,9m,PC,0.467055675141584,0.547292108601789,0.530508171354908,0.47770029105753,0.564438551166113,0.481037824041005,0.636133795712471,0.723805945463812,0.514380168563569,0.604619233451151,0.531181002520409,0.557763915576618,0.554936825557402,0.57351480690806,0.579293715337152,0.458592155392391,0.546667501306811
-910,cane,9m,PC,0.467649207494554,0.546817657781382,0.529524446744443,0.479045622004431,0.575386525380653,0.470061592680955,0.635184247555254,0.724982518350982,0.516445569502977,0.601080494190862,0.529935656239094,0.555480578540809,0.55408454416592,0.574684481266262,0.582933108710746,0.467589143427415,0.54203004252178
-900,cane,9m,PC,0.469920336400726,0.546295753160285,0.529556544077328,0.480726896184511,0.586270103504469,0.461095574856159,0.634687911777284,0.726311509317855,0.518709014623461,0.599804545267203,0.529306923160039,0.552408842140457,0.552826256064683,0.574391064776164,0.586275239617607,0.475171993806354,0.537726439775911
-890,cane,9m,PC,0.472849290990548,0.546147845330772,0.530149278853652,0.482723728018296,0.596572018891895,0.455617601579321,0.634282078695071,0.727586863889502,0.521620745509975,0.599938669468996,0.529604456819336,0.548350474330236,0.550451869608429,0.572964430781905,0.589187165619884,0.480541025564029,0.534363875011493
-880,cane,9m,PC,0.475305241591195,0.546025554178275,0.53035824871549,0.4849859398832,0.605670905384294,0.454033141349263,0.633876559780573,0.728169015914164,0.52495531403074,0.602213764081443,0.531526197365415,0.544542951756455,0.546559862627232,0.569732516020827,0.591826240419656,0.484337738915278,0.53127693532197
-870,cane,9m,PC,0.476729491572941,0.545463370015577,0.529213626839831,0.487694320165325,0.61338521325699,0.454471609371204,0.633618010950406,0.727940721462271,0.528854514433206,0.60538589956506,0.535127927335579,0.54117293420954,0.542208354911777,0.564068992145281,0.594443107294492,0.487178415455939,0.528339626646776
