Time,Condition,Age,ChannelPair,TrialNum,connect_overtime_LA_EEG_12_P04_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P05_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P06_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P07_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P08_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P10_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P11_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P16_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P17_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P19_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P20_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P21_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P22_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P23_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P24_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P25_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P26_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P27_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P28_CTS_MTH_chanpair_12m.mat
-900,cane,12m,PC,Trial1,0.57874379965304,0.770099021359819,0.426556564503341,0.559023867692962,0.597681229437071,0.781278527923591,0.531987630841174,0.459437772371326,0.314485234533881,0.449968192529558,0.640457172257642,0.683924483851977,0.482083094910857,0.683703413478049,0.887372560968429,0.726225866135939,0.77645135591612,0.590250049406605,0.583147891311538
-890,cane,12m,PC,Trial1,0.587344677121951,0.783252551449439,0.419422099014276,0.539386411717442,0.58469854063589,0.77730937425335,0.554146392644074,0.477685880936362,0.306553167371961,0.441689203088709,0.653575164773041,0.671627122252691,0.461712301820577,0.666837564440289,0.882469631580891,0.742052327213372,0.761106806544044,0.60284466994581,0.6069038479385
-880,cane,12m,PC,Trial1,0.600990122723791,0.795217560750299,0.413801007664861,0.520387990309036,0.573994689219615,0.775213064015054,0.570711709577801,0.497516068032919,0.300700503502825,0.435014801736615,0.664487673836194,0.657376404357382,0.445097244334214,0.648541984955171,0.877759652689051,0.757951927445933,0.746105465538388,0.615646163875661,0.630601558560162
-870,cane,12m,PC,Trial1,0.614879120911328,0.803192199188921,0.410059520564781,0.502087880938727,0.565925139173803,0.776717575108623,0.580315143121578,0.516441073594894,0.299105157396683,0.4291905739768,0.671846500485345,0.641150783879567,0.431981031151636,0.629477707641717,0.873414715866226,0.774050312249112,0.731443946474745,0.629003470101188,0.654653512150388
-860,cane,12m,PC,Trial1,0.62798919977921,0.804874410069749,0.407788652866348,0.484691425244657,0.561075117869488,0.778818833701689,0.583940016571138,0.534122893420428,0.300395650201009,0.423789760863133,0.670963206188932,0.62290247391033,0.421156067466204,0.610077951295957,0.869565135606501,0.790352535773332,0.717039262658563,0.642531429741894,0.678366201502747
-850,cane,12m,PC,Trial1,0.641127827008917,0.801818444361505,0.404837693904435,0.468712858618388,0.559465281216265,0.780860455201005,0.586936766473167,0.551023966167218,0.30357966045025,0.417546276140308,0.663368219301209,0.602532393336964,0.411250500154499,0.590689746172271,0.866297635865829,0.806056314353363,0.702743133439611,0.655771001452945,0.701661601988318
-840,cane,12m,PC,Trial1,0.653780753378864,0.793400723408494,0.401467057341565,0.455562982765297,0.55964779388557,0.781703091282602,0.59103029707048,0.565891143396624,0.309749322715917,0.412828917749047,0.652168940824721,0.580097947053676,0.400587891335371,0.571745356345954,0.86363112804782,0.818036530805558,0.68846606700051,0.668274617723815,0.724554429358976
-830,cane,12m,PC,Trial1,0.66455755679041,0.782971411394475,0.397954581054738,0.44499626895921,0.559571911485901,0.777720427684239,0.596406154744181,0.576516995675796,0.321290653352901,0.411660460498138,0.639216512333813,0.556410030342119,0.388458671492558,0.554195608018984,0.861425355527063,0.825240657898678,0.674437772757973,0.679547911719461,0.747039980677451
-820,cane,12m,PC,Trial1,0.674410636203231,0.771648628368556,0.395974587722831,0.435773206760644,0.560388875390588,0.769036645076702,0.602017342263024,0.585109175058672,0.337190109805529,0.416659649108915,0.625575662940781,0.532569826329922,0.376222840148329,0.539815490403098,0.859082356197216,0.829246250972885,0.661155295695954,0.689131860378681,0.768845383457194
-810,cane,12m,PC,Trial1,0.684029309350061,0.760077386540185,0.39937301704724,0.428023309055669,0.561988527076813,0.758832018841381,0.606573439642612,0.59108479036732,0.35647802586079,0.434101956437028,0.611768679833136,0.509892710481552,0.362536908713462,0.530024127516954,0.855481400501221,0.828630614940851,0.649167140823875,0.697346133345659,0.789389836500147
-800,cane,12m,PC,Trial1,0.692528256271175,0.745293633728407,0.403643362016161,0.422030492948784,0.5682779321879,0.747622160646836,0.610277201592544,0.592455547299173,0.375226142301719,0.456605001035536,0.597441044327331,0.492206957709926,0.348104071070007,0.526838743593928,0.850076492076307,0.821935499623238,0.638894916351843,0.704439575579118,0.809551749652292
-790,cane,12m,PC,Trial1,0.698761136388759,0.728658952144351,0.409891806611288,0.417764366394211,0.575227620001964,0.735844279232416,0.612613830598036,0.589614098180897,0.393457620223731,0.478438391963931,0.581467290453689,0.478713294143612,0.336311190939357,0.528213471738436,0.842816275213361,0.809267361227846,0.629575475423845,0.710066062697294,0.828704095418551
-780,cane,12m,PC,Trial1,0.703533364824541,0.709811053155172,0.416990838259306,0.41479039570654,0.581673077928243,0.723946632278047,0.61279015696749,0.583637786150294,0.410767075297833,0.498636926048178,0.565538743199947,0.46926021647548,0.327844515250412,0.533337604313267,0.833964834006851,0.793854418163868,0.622832061485981,0.714899452621539,0.846102206031621
-770,cane,12m,PC,Trial1,0.707598207639711,0.68952764895918,0.425212514860785,0.412510610953302,0.58761321450376,0.712810908678973,0.607529223604352,0.573435071029578,0.426813392284264,0.517175882885123,0.549864288535035,0.465301776448517,0.321611079927114,0.541427313266792,0.823835012141017,0.777032745281755,0.6192682830853,0.718949546881086,0.86140922704854
-760,cane,12m,PC,Trial1,0.711155726486861,0.668792251767007,0.43359556962617,0.411139254254794,0.59349170101026,0.704071293864123,0.596806565412819,0.561063911599055,0.441527345839252,0.534181074466925,0.536345322344779,0.466498931392737,0.315577474901878,0.55165325645951,0.812778354618337,0.759898767036876,0.618988216760529,0.722058482631459,0.874529992370376
-750,cane,12m,PC,Trial1,0.714268806448272,0.648566159400325,0.441515781566404,0.410651804279584,0.599744158967789,0.697608066032624,0.584163696706491,0.550039319332208,0.45649808997508,0.549778468995164,0.528225748596779,0.472955984018001,0.309364695419472,0.562848800533415,0.801167559690223,0.744096209538572,0.62216560738271,0.722997410944545,0.885449197266655
-740,cane,12m,PC,Trial1,0.717016671855702,0.629640143688557,0.448394945915954,0.41079570661607,0.607562122738071,0.691424393659914,0.570346743603744,0.540812000844178,0.471999116656322,0.56404577270188,0.523858465010728,0.484178454243438,0.303128873967719,0.574112806367809,0.789390635408138,0.729927811858315,0.628551038765957,0.721339275152033,0.894194410811799
-730,cane,12m,PC,Trial1,0.719390147946534,0.61257247603916,0.451574149584011,0.410979229999269,0.618342334356887,0.684291630139179,0.555800559447856,0.531997496037803,0.487852363102617,0.576974547339987,0.522273403914447,0.498912951810668,0.297180121743134,0.585267264685616,0.777878092513042,0.717498644286987,0.637526523236689,0.719872148090632,0.900828815116578
-720,cane,12m,PC,Trial1,0.721073075070717,0.597917806983054,0.448901717905257,0.411111252101151,0.631166434077514,0.6730222263311,0.541039399905359,0.52206330564984,0.503896882860263,0.588395742995066,0.522215806455198,0.515366975040446,0.291705200659824,0.596852196652037,0.767138700628745,0.706874077590576,0.648510859465667,0.715478984432585,0.905455140409705
-710,cane,12m,PC,Trial1,0.721224650777473,0.584738925089822,0.443441427918475,0.40933237451451,0.64534805489974,0.658001172412056,0.52459053681616,0.510021935950155,0.519891849588225,0.598082909247903,0.522755067178725,0.531115185358753,0.286467411613719,0.609608437755136,0.757705581632641,0.697136783106318,0.661042762915642,0.70866213629947,0.908239879157415
-700,cane,12m,PC,Trial1,0.716731189294623,0.572089304240966,0.437449216427777,0.404869506052276,0.660371185894105,0.641548254041325,0.508860008221458,0.495591118099626,0.535504944863837,0.605299844841495,0.523089715043398,0.543431712081759,0.280806153158511,0.623330241109304,0.750032550422413,0.688442355670817,0.674744979990894,0.700765867339983,0.909307166212985
-690,cane,12m,PC,Trial1,0.70947935149628,0.560681406752457,0.430842276139837,0.39648268976864,0.675803800559405,0.624555103159808,0.494445882988184,0.47711384025441,0.549822793970478,0.609169464557519,0.521608569955508,0.55315506650152,0.274117465965304,0.637637254126077,0.745204836964486,0.680834205513064,0.689303537064324,0.693312044766447,0.908598030657601
-680,cane,12m,PC,Trial1,0.701191910628713,0.549286121640002,0.424002816063257,0.383922943245653,0.691384922704566,0.607354449047331,0.481158597840679,0.452991628326926,0.560895230510398,0.61185162828881,0.518530604358705,0.560254931648154,0.266270825256023,0.652235345735236,0.742971173805013,0.674464814550206,0.704405721854717,0.688128182051823,0.906858753047548
-670,cane,12m,PC,Trial1,0.692171957467808,0.537945634906419,0.417587834990894,0.367921447654952,0.707232812514239,0.590114695083289,0.468560255487118,0.426614666235025,0.568662100751938,0.613600413784671,0.515057526456162,0.564710980453388,0.257755794197568,0.66704451324192,0.742354675539273,0.669678478836426,0.719658517431036,0.68537171531769,0.904509074319873
-660,cane,12m,PC,Trial1,0.682644653951079,0.525709398332817,0.411791684984594,0.350566151910748,0.7232673457691,0.573004758335358,0.456366318785273,0.402204159133247,0.573575230144407,0.614848743317492,0.51100239340838,0.56664335007709,0.249718218811708,0.682043391802796,0.743174046364454,0.66718720681907,0.734740115729091,0.684212377826068,0.90167210567728
-650,cane,12m,PC,Trial1,0.672440143140647,0.511758115639354,0.406697356643818,0.333408469327508,0.7389571146971,0.556249493372929,0.444871669100688,0.380438393984476,0.576177843351685,0.615849292289474,0.506917721991039,0.566350220227403,0.24393347732483,0.697212327272718,0.74520906500513,0.668419285480465,0.749436844325567,0.683808234449509,0.898421634559278
-640,cane,12m,PC,Trial1,0.66071049458363,0.498801644064119,0.402379166810552,0.319461579027297,0.752546454364705,0.540125674801898,0.435602060816728,0.360956104210233,0.576451570069361,0.616779589093941,0.502985973293728,0.563314886661511,0.242109435295781,0.712457127435029,0.748195507181741,0.671886122447133,0.763417324262359,0.685252830786021,0.89481176167871
-630,cane,12m,PC,Trial1,0.652962755939263,0.4868965813332,0.398964367534467,0.313207335474146,0.763214620245933,0.524863014978941,0.430504714712853,0.342492475721217,0.574258832172606,0.617580549991812,0.499772442816497,0.557937996813558,0.245279335039863,0.727405558591305,0.751876802087342,0.676440933324924,0.776110332939451,0.68911751264611,0.890860497037212
-620,cane,12m,PC,Trial1,0.648608107413788,0.47585338099533,0.396723948660271,0.314531234921223,0.773080517047085,0.510490346405676,0.424265827541179,0.32722638525912,0.569247853062685,0.616936309758808,0.497732655751261,0.551505327808395,0.252252523615189,0.741207878817641,0.756043678277069,0.681464849045426,0.786486280188189,0.69475158334256,0.886524817898997
-610,cane,12m,PC,Trial1,0.645833699507397,0.463097807296012,0.396193865023614,0.321573979318312,0.782653000821277,0.496917322634775,0.417193294042884,0.315931635625298,0.560337775512325,0.61589060586718,0.497405152054079,0.544882080667986,0.261583155289632,0.751670199666238,0.760542233802536,0.685988776338386,0.794168594896839,0.701736067460531,0.881671055014284
-600,cane,12m,PC,Trial1,0.644850980964958,0.45231548626924,0.398549353859173,0.32989767252732,0.792079627262142,0.482776272405107,0.409197014058631,0.312824682743627,0.548425908976289,0.614087114534367,0.499343267191429,0.538531002439903,0.271035411448559,0.758300009875349,0.7652614098317,0.689326293593054,0.799433271514058,0.709353926605062,0.876075994002203
-590,cane,12m,PC,Trial1,0.646327392124939,0.443907261907991,0.40393544967126,0.337457755042584,0.801405458969215,0.466967651453469,0.400105783770328,0.318222966154682,0.53594487920486,0.610198485677829,0.504042255648549,0.532349746568214,0.281487981205096,0.761008726992181,0.770121063464007,0.691373407554999,0.802369919950442,0.716377924348559,0.868948347907514
-580,cane,12m,PC,Trial1,0.651025876767517,0.438333981413062,0.409922621329256,0.343405695677978,0.810546977644946,0.450871297181263,0.389500909244637,0.328486935414417,0.523916688674893,0.603949444448903,0.511443539972406,0.526154123938912,0.292971780866571,0.757865833776717,0.775068290071084,0.692821405301672,0.802939699088785,0.721136356547059,0.85961518713137
-570,cane,12m,PC,Trial1,0.65834371991652,0.435613121275046,0.415360297993527,0.34685989930891,0.819305672152644,0.436139279325237,0.378730162273328,0.34185033095396,0.513642866854146,0.595440193101274,0.522036262246293,0.522212118669165,0.305320618837944,0.751314638770155,0.780043741912361,0.692325768517533,0.801073206349831,0.722161941239301,0.84844326066626
-560,cane,12m,PC,Trial1,0.667130272181719,0.435966532528352,0.417886036157069,0.347425571872029,0.824929170128831,0.423884902293175,0.370862315656641,0.357239998905117,0.507381767850327,0.583653890173013,0.533956632040051,0.521310561079185,0.318574879038796,0.74299669926876,0.784815893255502,0.69064648209444,0.796777619708409,0.717936140432258,0.836159403485078
-550,cane,12m,PC,Trial1,0.676022273821782,0.439918110130329,0.415911885700597,0.346985758407256,0.827264704184912,0.414954349289536,0.362941744581276,0.374054561959602,0.5056189090593,0.567510709729323,0.54523827697304,0.524496869494176,0.329994217954665,0.733235148731004,0.788874829427553,0.686931500761847,0.790259206345666,0.71204321092434,0.824131747283028
-540,cane,12m,PC,Trial1,0.682934705513032,0.446667998515974,0.411530291024114,0.347084531312142,0.828158135164428,0.409601973611372,0.354074979501916,0.391631210971351,0.506979395486726,0.546029919897657,0.553597627384133,0.531510242436087,0.337688700141638,0.723529452203425,0.792109468292234,0.681769712050943,0.781885194032489,0.70497855724587,0.813499620623658
-530,cane,12m,PC,Trial1,0.684981102834083,0.454966734376014,0.404765386400627,0.347374412059267,0.82839272827155,0.407332473963863,0.345953945335949,0.406704270473341,0.509279055021989,0.521594192604376,0.557289283524215,0.541547476463616,0.339754062005692,0.71399513675365,0.794675786273557,0.673517579519995,0.772795926493492,0.696344962450086,0.805459331092588
-520,cane,12m,PC,Trial1,0.685109501978537,0.46385973850363,0.395562950351628,0.348620185978653,0.828428636726253,0.407032174758066,0.339054072958853,0.420660449333107,0.514901832607001,0.495325649034564,0.558162340707053,0.553082638870198,0.336602992697869,0.704918679840211,0.79638690986596,0.661393380853144,0.764734491073924,0.686319241382944,0.801614214206213
-510,cane,12m,PC,Trial1,0.683788036097976,0.472743104841095,0.386102436159994,0.351333092605709,0.82864191564652,0.406487823554421,0.33342414444039,0.432907300917227,0.524086059949119,0.467938965015974,0.556469827492483,0.56447615667437,0.334659251319731,0.696434505634855,0.796986102163489,0.644038233791006,0.755455888439874,0.674949689629392,0.800519715462371
-500,cane,12m,PC,Trial1,0.680950520372997,0.481257754853804,0.377684853955157,0.356019994693557,0.82936590979532,0.402875534263324,0.329242256114807,0.444691936391412,0.535203939403739,0.439749728549674,0.549821701560253,0.574539483065133,0.339909958188102,0.688550508053025,0.796821731746827,0.624696756162185,0.746333053765908,0.66219902963473,0.801506906013311
-490,cane,12m,PC,Trial1,0.67644145188527,0.489147618445421,0.371257428972033,0.36482953000055,0.830892103350341,0.393889148077582,0.327908649179573,0.451800587598833,0.546058982286703,0.410967950877931,0.537047797365307,0.582053536808791,0.348782736611912,0.681232004019622,0.795488329852292,0.605652347368523,0.737188808717298,0.648253073190385,0.803803088734643
-480,cane,12m,PC,Trial1,0.669738293760131,0.496157206076977,0.368277275047527,0.376548918786107,0.833467076675497,0.380854758357592,0.330750698313898,0.452683885534448,0.557248648207203,0.381834221542888,0.522847890754427,0.584392006376243,0.360364413470988,0.67446716507244,0.792043878635686,0.587603429021029,0.727489143831911,0.63360782959839,0.80751617174775
-470,cane,12m,PC,Trial1,0.659855277749982,0.5019160074488,0.368326328490427,0.386003993975769,0.837293696981813,0.365724272800996,0.336102147454368,0.450235595183031,0.568044916161449,0.352627450751311,0.510851206521362,0.581745915376216,0.373781940128125,0.668300277139433,0.786661883541482,0.570401450706746,0.71535678753172,0.619026656916733,0.811424365262587
-460,cane,12m,PC,Trial1,0.644295497198952,0.505698009960704,0.370594937033245,0.39152698743546,0.842492689281832,0.349599477008869,0.343917377687131,0.443370021365217,0.57911813931836,0.323714523211869,0.504835212406126,0.577490143629737,0.387892429197731,0.662837198503106,0.779482325847252,0.553801144048877,0.701788009842272,0.60500531939616,0.813504902665266
-450,cane,12m,PC,Trial1,0.625221900827657,0.506758553331463,0.376241296170699,0.391464544764897,0.848889235719993,0.333691633565524,0.354314122364203,0.434730368265599,0.593036818756728,0.295684712933867,0.505616985831215,0.572271314142008,0.401385020581087,0.658232352384307,0.770691826930396,0.537630704930246,0.688248525641099,0.593717820831091,0.815320440584305
-440,cane,12m,PC,Trial1,0.605834581973545,0.503297872146436,0.386533021930891,0.386766130942274,0.85804611955008,0.318879808544084,0.367177622396022,0.425405504619001,0.608338860004472,0.270342412052639,0.510793508827496,0.567191669909728,0.410540303164312,0.654664951539606,0.760488960093729,0.521467022746859,0.67494019869799,0.584426319911132,0.817034448506149
-430,cane,12m,PC,Trial1,0.586967420201347,0.49815205918225,0.398090677480131,0.379328443143828,0.870130813022927,0.305661626845978,0.380723557033752,0.414191601247176,0.620949531285396,0.24741699075519,0.519351973118452,0.563191901283635,0.415889152077145,0.652312167188648,0.74901627315047,0.506187478803607,0.662056504787655,0.576449909708514,0.818677024969523
-420,cane,12m,PC,Trial1,0.569769432454084,0.493755842631272,0.41093742802244,0.370047982060413,0.880760555930207,0.295138569519482,0.395089164675936,0.398705120180451,0.631410397569569,0.226468796955653,0.530353520507292,0.560632343887819,0.41934393608367,0.651315040173932,0.736343160183687,0.492455514267747,0.649761872353542,0.574114808773341,0.820167997027806
-410,cane,12m,PC,Trial1,0.554041348042682,0.492476770093334,0.425943230005337,0.359941059415001,0.888632481837904,0.289303872540514,0.409495357692626,0.382350415888868,0.639620312509198,0.207949165711716,0.543334516041223,0.558614433522435,0.422840151547377,0.651527450649987,0.722518221503299,0.480319417204982,0.637989832195592,0.578268958375443,0.821283801352363
-400,cane,12m,PC,Trial1,0.539639079719707,0.493872310731336,0.444902099960494,0.350186991583615,0.893942659555302,0.288615650114258,0.422423827535619,0.366709065370411,0.645416703561214,0.192436403630894,0.558513706766739,0.557477301249495,0.426787538598726,0.65229476284949,0.707643281674734,0.469733263862205,0.626542471226122,0.584777526069869,0.821633279343085
-390,cane,12m,PC,Trial1,0.526614901377387,0.496770649411477,0.465717543119688,0.341797605378173,0.896471208546002,0.292640294730452,0.431293515918787,0.352700170289358,0.64700370429215,0.180545337765167,0.577046015256862,0.557202941853031,0.429593966956326,0.655050855995735,0.691884073253801,0.460533290002814,0.615187492512291,0.592991632941015,0.820665657331063
-380,cane,12m,PC,Trial1,0.515188742445507,0.500386502319339,0.486020479081552,0.335620105550327,0.896402088536108,0.301058935256369,0.438326195955956,0.341371749035744,0.64443955928293,0.17843609192829,0.597953649773995,0.556083359003322,0.434299891309509,0.661050966982808,0.675446845186987,0.452488459460375,0.603668203892021,0.602486028555974,0.817778831801048
-370,cane,12m,PC,Trial1,0.505810081135481,0.504176205340104,0.506065643095312,0.332254089644952,0.893925629558601,0.314694820162148,0.443867045361959,0.332675129278575,0.639874244334924,0.185696672668296,0.619488065895051,0.553619808847868,0.441022388660407,0.669714534375265,0.658620480149258,0.444122967439259,0.591078912269568,0.612951226465679,0.810611178347913
-360,cane,12m,PC,Trial1,0.499156986753643,0.507853389546383,0.52530605930974,0.331684780793714,0.889132472696777,0.329363668117526,0.4474573515465,0.324730711066092,0.6328537203689,0.202200459019071,0.640250501341557,0.551086050792249,0.4484483733343,0.681081560581841,0.641899987123991,0.436197496866902,0.576217646673628,0.624025464618468,0.799935944959356
-350,cane,12m,PC,Trial1,0.49590249851308,0.511324746490168,0.542941031991847,0.332690672117058,0.881825969097112,0.342779305550279,0.448519460541998,0.315565749830518,0.621336578704914,0.226422637752763,0.655643205115421,0.546448339581342,0.456417217083187,0.693776973535587,0.626220724007662,0.427752856370918,0.560770408570609,0.632510025797042,0.786723012408008
-340,cane,12m,PC,Trial1,0.496322926250078,0.515275817129752,0.556369049837468,0.33498619356926,0.872728191179147,0.354441842245357,0.446131714315493,0.301471056156522,0.606157469129159,0.255255760138011,0.664729670349609,0.53961361130947,0.464710408468775,0.707208781058925,0.613687391502404,0.418646488425627,0.545854297774225,0.638402554080755,0.772055215938094
-330,cane,12m,PC,Trial1,0.500171882911505,0.518186292145446,0.565069050028323,0.336546731875736,0.862647346901839,0.364051980698211,0.437222305443922,0.283566162278277,0.590081378063503,0.286828388008963,0.665084463472803,0.531928280538459,0.471501527274039,0.720903153816567,0.606896139559621,0.408680698070788,0.532038137317006,0.639256177249925,0.756848827929118
-320,cane,12m,PC,Trial1,0.506860973021425,0.519249598331125,0.566985229463527,0.338938025004409,0.852371198008964,0.371609875855215,0.42337138924912,0.264072996036029,0.57546268070638,0.319427466912022,0.659180869180943,0.523054125560279,0.475490717366499,0.734154179258842,0.605709186012844,0.395621106181184,0.519679716135986,0.636997231281754,0.741619820244057
-310,cane,12m,PC,Trial1,0.51561161504511,0.516987658194212,0.563331375046457,0.343269522631334,0.842346519684031,0.37745498105538,0.411099608996015,0.245575389751548,0.563595180910128,0.350727931235527,0.649474412542895,0.51336986108116,0.474837488815342,0.746031794786941,0.609810595683175,0.382246084653427,0.508929937771453,0.632313546506747,0.726583267820041
-300,cane,12m,PC,Trial1,0.52464501445962,0.510522872196372,0.557230596878952,0.350407022815999,0.832745070636543,0.383097676220613,0.400213907305125,0.231056138827014,0.554751828174375,0.380464625057258,0.637911301828458,0.502514582046149,0.472110852678637,0.755443066839512,0.618131715610412,0.370808712932773,0.499784270647572,0.624826007775281,0.711794778621406
-290,cane,12m,PC,Trial1,0.53103725718006,0.500844517531503,0.550250415659011,0.361755487022125,0.823607817566554,0.391098553474582,0.389671969667412,0.221216284648782,0.548936886631101,0.407787597735512,0.625102994767911,0.491702670522085,0.468886292437419,0.76063179818613,0.628702851544522,0.361798918213532,0.492121986869639,0.613431783891818,0.697122421905922
-280,cane,12m,PC,Trial1,0.536816441705499,0.489099382988578,0.542879556736663,0.377077031045131,0.814867168079631,0.403338737020179,0.381706492659781,0.217157892863453,0.546618554773444,0.431556254193793,0.611858461000531,0.481144233335489,0.467631619019388,0.759131147463197,0.640768436278237,0.353345829889631,0.485755521869856,0.598069315596864,0.681870671257165
-270,cane,12m,PC,Trial1,0.541638740503166,0.479870676633096,0.535313778334938,0.393144267781003,0.806325773552495,0.416476090275442,0.377055529056441,0.216566692502537,0.548606736637359,0.448507872484386,0.599168675318203,0.47129199846208,0.468263374510278,0.752941467528604,0.653915722957071,0.347921690756397,0.480253122199256,0.580302685223775,0.667665454540406
