Time,Condition,Age,Cluster,connect_overtime_LA_EEG_Pilot02_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot03_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot04_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot05_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot06_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot07_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot08_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot09_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot10_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot11_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot12_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot13_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot15_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot17_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot18_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot20_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot21_CTS_MTH_chanpair_9m.mat
1120,Cane,9m,Parietal,24.4528855649961,19.4858715550117,22.5951899886131,20.5713771221362,16.0287067771304,23.4797592148586,20.9473907415237,18.4081387969051,23.8713319906697,18.5911432646761,16.5959447269753,22.0520066950042,6.39924832050226,14.6663935120789,29.6906417142833,15.9631229438624,18.4533222385723
1122,Cane,9m,Parietal,24.5721236805474,19.467096731549,22.5542807907224,20.519827884622,15.9714127171224,23.5256158835456,20.8081747186785,18.4045536472617,23.8642831303772,18.5978835706532,16.5966670881208,22.0327014443988,6.39783855238724,14.6892708289061,29.5884979641305,15.8749084848318,18.4413880456542
1124,Cane,9m,Parietal,24.6978701240831,19.4492718362673,22.5110474097194,20.4689185796829,15.9172290038234,23.5667531934599,20.6659326708678,18.3984580408258,23.8580272130267,18.6025696526139,16.6009583644179,22.0104118344502,6.39728637758473,14.7133094429384,29.4907134749943,15.7874404733832,18.4303218383876
1126,Cane,9m,Parietal,24.829945684294,19.4333206523655,22.46565755954,20.4190972612664,15.86554972099,23.603555714837,20.5209862663867,18.3899100835698,23.8527816955806,18.605196023234,16.607500094003,21.9853112962133,6.3976925615642,14.7390190073362,29.3973419629819,15.7012466684886,18.4201042814209
1128,Cane,9m,Parietal,24.9686595388977,19.4192618445651,22.4180690836453,20.3709404521228,15.8157993344641,23.6365379363541,20.3736909511964,18.3789985743182,23.8485505705825,18.6058399843177,16.6152122970133,21.9579957757755,6.39909058528121,14.766862157903,29.3085212157926,15.6173065528548,18.4086533300694
1130,Cane,9m,Parietal,25.1138370549388,19.4087211565152,22.3679578228583,20.3249476826076,15.7679411884665,23.6661143454335,20.2244470821762,18.3658696097882,23.8452908095455,18.6046739968755,16.6238070961919,21.9290208576853,6.40161120493377,14.7965896647877,29.2261423326116,15.5365754378392,18.3958398303828
1132,Cane,9m,Parietal,25.2647772083436,19.4002227064709,22.3154989644941,20.2810995027586,15.7223047462674,23.6921966756772,20.0736450704978,18.3507279583757,23.8430034487665,18.6018557160913,16.63317820424,21.898197977149,6.40536136369706,14.8276156752626,29.1488891223428,15.45929255116,18.3817461172326
1134,Cane,9m,Parietal,25.4211501338929,19.3928250989499,22.2611292630307,20.2391046472539,15.6793469587797,23.714208918722,19.9215862456262,18.3338788268967,23.8418524367418,18.5974521933833,16.6433168627072,21.8655999878332,6.41038676158198,14.8594924965255,29.0767386293425,15.3853715059823,18.3673967016147
1136,Cane,9m,Parietal,25.5826906294742,19.386586342943,22.2047653875242,20.1983663074859,15.6394502065863,23.7315145215047,19.7684800898593,18.3156973770514,23.842954220635,18.5915919123523,16.6543131897721,21.8313981331146,6.41673818190634,14.8919148118205,29.0096798711454,15.3149049588287,18.353456818842
1138,Cane,9m,Parietal,25.7487277047764,19.3818013644282,22.1464076443043,20.1588654699655,15.6028723348965,23.743633997716,19.6145252892739,18.2968734590788,23.8458233634393,18.5845726333714,16.6663647042341,21.7958555686419,6.42446428448443,14.9247217427613,28.9476061212407,15.2481756406428,18.3386617802297
