Time,Condition,Age,ChannelPair,connect_overtime_LA_EEG_12_P04_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P05_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P06_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P07_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P08_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P10_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P11_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P16_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P17_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P19_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P20_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P21_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P22_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P23_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P24_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P25_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P26_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P27_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P28_CTS_MTH_chanpair_12m.mat
-1000,cane,12m,FO,0.500540665865631,0.487508514015215,0.504171597735521,0.404184201910685,0.454887015163371,0.457235955987372,0.530252077853605,0.464405226594153,0.489692622491655,0.469168024717228,0.570706818654722,0.503688635419535,0.523013498230965,0.530937720368532,0.417629044545458,0.469053951833615,0.503165278717701,0.441119289149966,0.541315944893648
-990,cane,12m,FO,0.499900711116434,0.486341502454609,0.501609564904881,0.399442047777866,0.461889416642516,0.455510367719969,0.53758109655567,0.461943621469573,0.492247550975039,0.468771715369494,0.568960555627436,0.503640224692295,0.518163625751103,0.529173617542466,0.41649762705826,0.470991988725283,0.502151602079113,0.437576619072494,0.541699954244289
-980,cane,12m,FO,0.49902275286047,0.485886885602419,0.500145848407717,0.394321943526244,0.468908144809984,0.45374987033254,0.545286662845426,0.459728807166622,0.494358146164628,0.468654164602647,0.566322521979873,0.503201210201778,0.513836168474468,0.5269445368379,0.415842082294629,0.472711813424871,0.501201206399659,0.434129963199773,0.541904833580109
-970,cane,12m,FO,0.497586470923763,0.486362670539982,0.499328621767234,0.389288133426815,0.475672506898615,0.451819598262842,0.553078626886048,0.457861021848531,0.495894432676534,0.468728131343766,0.562984928640498,0.502621191099798,0.509734082902273,0.524085893529929,0.41535121337718,0.474356818171755,0.49965080922647,0.431475510597593,0.542238829763222
-960,cane,12m,FO,0.495655268201259,0.488361671181737,0.498833571241467,0.384848936783239,0.482108491620652,0.449762952498247,0.561616977452187,0.456153577025819,0.496863339546562,0.469106892984264,0.558451563523385,0.502080727761561,0.505655940776795,0.520875715398229,0.415147258373883,0.475920980988283,0.497809854052296,0.429069806370774,0.542761391951217
-950,cane,12m,FO,0.493435183794546,0.49110569933676,0.498633952997717,0.380261784925158,0.487946579529051,0.447698185788431,0.571467744067623,0.454729516716379,0.497006088871807,0.46973323664898,0.55347411456291,0.501585506700398,0.50137925222269,0.517282590406318,0.415440594916734,0.477188494169939,0.495668924863395,0.426704408965877,0.543366895290557
-940,cane,12m,FO,0.490662903076556,0.494487868889295,0.498805985917598,0.375760320526487,0.493547010506752,0.445476858371228,0.581965031849529,0.453932242205893,0.496818901250594,0.470366836880124,0.548195914410285,0.501422727027215,0.497457091630515,0.513296096950022,0.415953452592563,0.478043685657021,0.492856599701677,0.424529711419972,0.543944424137443
-930,cane,12m,FO,0.487456147344006,0.498523637172963,0.499571617735217,0.37245968288129,0.498795126351736,0.442614213092784,0.592800981256265,0.453665252981072,0.496503242528249,0.471025474943158,0.542765542407039,0.501852457834399,0.494357465455782,0.508826614140677,0.417054046357827,0.478170562466976,0.490126612022881,0.422649573955369,0.544495630902187
-920,cane,12m,FO,0.484261869570426,0.50326165302021,0.500636143400591,0.36981386714346,0.503248819784556,0.439518374881059,0.604749495658899,0.453523863783328,0.495871606992432,0.471957589320527,0.536925772163798,0.502518979109055,0.491238799927278,0.504218134612607,0.418524833356475,0.47719808260744,0.488447276014284,0.421486848452987,0.545078472125329
-910,cane,12m,FO,0.480847131520516,0.508407550985259,0.502127353316203,0.367910973713816,0.506840677621664,0.436377368619823,0.617047153170053,0.453363721100439,0.494569884267858,0.473427481194765,0.531334076603796,0.503436084016847,0.488241806069967,0.499784537297075,0.42072547597631,0.474473762607506,0.487455324147197,0.421168104932175,0.544726920388873
