Time,Condition,Age,connect_overtime_LA_EEG_Pilot02_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot03_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot04_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot05_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot06_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot07_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot08_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot09_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot10_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot11_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot12_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot13_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot15_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot17_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot18_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot20_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot21_CTS_MTH_chanpair_9m.mat
-790,Cane,9m,0.566954982859534,0.514981636587592,0.537118968563837,0.529442408722326,0.504187320040123,0.52657482672206,0.536408580511457,0.531517129936418,0.505984157353986,0.531859707721835,0.5212610350621,0.522302118870325,0.542731777900892,0.543474513742377,0.500365186352015,0.532867597570871,0.544477507316021
-780,Cane,9m,0.567181178504461,0.515250156942767,0.534244181929837,0.528857277818285,0.504866242520439,0.529080907070149,0.537525196107941,0.534446167758856,0.508379959478188,0.529402035477966,0.519255875699222,0.523563553172639,0.53929546733264,0.539826567823502,0.499201264730567,0.534872494694028,0.547461735382991
-770,Cane,9m,0.567063235075851,0.515215142779481,0.530391299486861,0.52769431004796,0.506175615718492,0.530687560397294,0.535842982518537,0.534067385275582,0.510897860234641,0.529255005983419,0.518867641788178,0.523905653657786,0.53959205410994,0.538424230536644,0.498597948148502,0.536871591410984,0.550444210198186
-760,Cane,9m,0.566632628828277,0.515382715880674,0.529504145043808,0.525897619762872,0.506783694133338,0.532762374127762,0.538577053136211,0.53525875284412,0.512379503560869,0.52742131065251,0.518209455672514,0.526246302148596,0.540115255493644,0.536658595899848,0.498567483572851,0.538289260082836,0.553556373130067
-750,Cane,9m,0.566492140222839,0.514924632802752,0.525409492364633,0.52440342061215,0.506134200818671,0.532884616549254,0.534560504407135,0.533381632628203,0.512456254799457,0.526575044571456,0.516588390283505,0.527727661909205,0.539147381089442,0.537471053252998,0.499696002077584,0.541380897145503,0.555477722569782
-740,Cane,9m,0.563897768461945,0.517653290430051,0.525044504192,0.52318322041069,0.505569553310044,0.531970976482284,0.533868345047613,0.531043808339557,0.513580671435613,0.525854521756919,0.515118278328932,0.52711994376497,0.538908957317228,0.537316110947322,0.497562767829404,0.541396297142072,0.556643668555125
-730,Cane,9m,0.559914510567398,0.517201833453638,0.527754840191546,0.523133672927757,0.505178417909976,0.530548487658889,0.534280459788836,0.530504309993433,0.512803472842956,0.524215721281292,0.509761849222079,0.527950787848516,0.538665260515944,0.539570987051418,0.497583461578336,0.539960923750852,0.557918638375464
-720,Cane,9m,0.554714006914606,0.517026552864873,0.529639686705312,0.522200114881698,0.505587333572193,0.529783628639469,0.535946809261301,0.527365401063642,0.513269577795763,0.521787530018601,0.50755476882567,0.528042622007057,0.535326883213617,0.53848017687967,0.496829800233049,0.54092246669631,0.55866153574833
-710,Cane,9m,0.551707459037484,0.51475688290371,0.529848418098328,0.523783107953193,0.507016700837646,0.530045716885,0.539170935075457,0.526577960259393,0.51573766948734,0.521073732234921,0.506717061710567,0.527757229024807,0.537678062386093,0.539309168121504,0.497110263118124,0.541119069929044,0.556618375447161
-700,Cane,9m,0.547846261221324,0.513435417261901,0.53268923294224,0.524049441994641,0.509627652299044,0.529498230487265,0.540960433274591,0.527094294146629,0.515806348570462,0.519052703723276,0.50924955189002,0.527027686244259,0.535801468195794,0.540549192474937,0.497041129499994,0.540911118521709,0.556440163909555
-690,Cane,9m,0.545789305786564,0.512752778474657,0.53495957903001,0.523473525503168,0.511082770373084,0.529765450380267,0.544374854061926,0.528306593201928,0.514738631108464,0.51868152379924,0.511205865925641,0.52533961427816,0.536425767391567,0.540711850633491,0.496119818235064,0.541952221056834,0.557044866821634
-680,Cane,9m,0.545558692812854,0.512372647180899,0.535874758436779,0.522469619816592,0.51065887767867,0.528865256447245,0.548334826587965,0.5301732983131,0.515952572080911,0.517885379955066,0.514660892800893,0.523080913208931,0.534323522485921,0.543568279440495,0.496507432443274,0.543304172837613,0.555248260700444
-670,Cane,9m,0.545132554447358,0.512366911136354,0.536498102537204,0.52289524039935,0.512117330197988,0.52944216434483,0.551849088386004,0.533168558079845,0.515517868198242,0.514835247014003,0.518082114421319,0.522606901939614,0.53444813765998,0.547800629624244,0.495570874144654,0.54202847868906,0.55476533161049
-660,Cane,9m,0.544936007327435,0.513490998355719,0.536881404375524,0.523054699294631,0.513094019478039,0.527474008180395,0.555684168664849,0.535157157859954,0.515063025297814,0.513554762802354,0.520428307777016,0.521675573829067,0.529834617659368,0.549301572964978,0.492573671175889,0.54341722661584,0.556741456309536
-650,Cane,9m,0.54539766567697,0.516557186282852,0.535665408464516,0.522219202926075,0.514146426748564,0.530334420203201,0.555216592406491,0.533220460451656,0.512642566586035,0.512566610436144,0.519844587870021,0.520009396823548,0.533283589269646,0.549017962913896,0.49258111011533,0.546890629642126,0.558822284594066
-640,Cane,9m,0.54513557054385,0.517666029001153,0.53491883768178,0.522908440622046,0.515173740605034,0.534735127066143,0.556810888699249,0.532060758002099,0.510721851119863,0.512285231377399,0.52197570336949,0.516767247126789,0.536182243157307,0.547089078278088,0.492909279473838,0.544001857591705,0.558971338393804
-630,Cane,9m,0.54459220846186,0.520559845444044,0.536718130698001,0.523575081963362,0.517378982034281,0.535314056179025,0.553592161989958,0.53268468090939,0.510364903112248,0.510795762582107,0.523018567081039,0.513315864114406,0.538960440317261,0.543414121656396,0.492401743564883,0.537459421517474,0.558157820306642
-620,Cane,9m,0.548179550432986,0.523577170546753,0.53411845626537,0.523006338646978,0.517102103161872,0.533912786912904,0.553416260781911,0.530571160851956,0.509583947900003,0.510784278987657,0.521840407429247,0.508610766981597,0.539828867548991,0.539083058651679,0.492472998631046,0.536701529109831,0.559241576446177
-610,Cane,9m,0.547018240351581,0.525492976440296,0.534223352543127,0.523000157421165,0.518330187664912,0.53301512865581,0.550753659578515,0.529309478539237,0.509181796509702,0.512051413273406,0.519956629924876,0.506564687098809,0.540937178539413,0.5381818424454,0.492127555444228,0.537946755499052,0.561268802324788
-600,Cane,9m,0.546701612379287,0.52922148528805,0.532213625386305,0.523566208876941,0.51874633895417,0.530473748035682,0.548954551559242,0.527862639606484,0.508934049678846,0.511375093699837,0.519181095709793,0.505052439375412,0.540774972470006,0.536128598578812,0.491247581083695,0.538431496621135,0.560870888560196
-590,Cane,9m,0.545496038329695,0.531532316253417,0.531056399643737,0.524333676462743,0.518542766708581,0.527107208002282,0.547681336214864,0.524262661116991,0.50827934088184,0.513371900229803,0.520560407812762,0.504582668427265,0.537453093370683,0.532033625208467,0.490754629856694,0.537160071331147,0.561420802459799
-580,Cane,9m,0.545323351398464,0.530791876890109,0.531151953339022,0.524082074302348,0.517418214787165,0.527570169289667,0.547410877276835,0.518372007709622,0.507487055483105,0.513317566384511,0.521594054427581,0.504450915229417,0.534933215350412,0.53010061763628,0.490733720890705,0.536929486513258,0.561462372378982
-570,Cane,9m,0.544626759066774,0.53226186451066,0.533537274090675,0.524575370301847,0.515965560669967,0.52619562477815,0.546950821186356,0.517483665034159,0.505070146387386,0.516863277971338,0.519207683302968,0.505146568640229,0.531576577066809,0.530493809207882,0.491293517149818,0.534201184429175,0.559519681926798
-560,Cane,9m,0.544563318994904,0.533830051988619,0.535502647515322,0.524910897870563,0.51421044105052,0.523191152992042,0.545853243763354,0.517388834650059,0.502950571836612,0.521273560679922,0.521369486276332,0.502556452575976,0.530362165100633,0.530633519274337,0.49096370795425,0.533866708737685,0.556644642302825
-550,Cane,9m,0.543483511804294,0.531098253529383,0.53898760519856,0.524397052871077,0.514237667902426,0.523288062702761,0.542520249263703,0.516808453761828,0.502357367060033,0.52545378571036,0.521409870831919,0.499550094783189,0.525786875070332,0.532393791650421,0.492802725501985,0.535279985309152,0.554291531760652
-540,Cane,9m,0.542301369810912,0.528531752564125,0.542220653143439,0.524793178374497,0.514114395128325,0.517794150744743,0.53885878234777,0.518496624979583,0.500366790664576,0.529927722327844,0.524825247369473,0.498388055324924,0.524466918364055,0.533156751119975,0.492605777940546,0.534514214835667,0.551373160236845
-530,Cane,9m,0.542147709055183,0.527467705459087,0.545434016925148,0.525728097915084,0.51293288333722,0.516233420437771,0.537223189506992,0.521450919556972,0.500653796727497,0.529865522632753,0.523983599413192,0.499253552477892,0.520919185987996,0.535650768477461,0.490983229787965,0.532247621638421,0.54892719127804
-520,Cane,9m,0.542868447490342,0.523960974914656,0.547846905247401,0.52646003755227,0.513438061921117,0.518829800288534,0.535215954571121,0.521966460433752,0.501119947677108,0.535222705628308,0.525361074183628,0.501271743752316,0.518817833428503,0.537256899456184,0.491682284207109,0.531197428630768,0.548784509525559
-510,Cane,9m,0.539626063983702,0.523082601137365,0.550389061849909,0.52569084815413,0.515685825327347,0.520126717142523,0.535306746321899,0.522416896854425,0.500351403123582,0.536698133479618,0.520141086523693,0.504195497814536,0.520981361434008,0.537414926718304,0.491255391736936,0.530553528128326,0.554231051590046
-500,Cane,9m,0.537310341333034,0.523846710331509,0.550593259013949,0.525504148116508,0.517646687130245,0.522077166194881,0.53474316115547,0.520475921569898,0.501585805452568,0.538909458601144,0.520002081217751,0.505666838282652,0.520650508769095,0.53708583389973,0.492294490887215,0.534201775966321,0.552622621945057
-490,Cane,9m,0.539059247659207,0.524897426027301,0.548384747972187,0.524507354915948,0.518998544528187,0.523853692864236,0.534031933575486,0.520898979110317,0.502970929009115,0.536985010002851,0.519698885581454,0.507011591516503,0.525090590322974,0.536422392703875,0.491633401791879,0.534972623053775,0.554508991354123
-480,Cane,9m,0.538832721676592,0.526885078333847,0.548721870706418,0.524830136647395,0.522003914270871,0.523090250345428,0.535984463756682,0.521491763947538,0.503681894929032,0.537372335373143,0.519538589865107,0.509042828100725,0.528080243701882,0.540284914816167,0.492141579743522,0.537862098354248,0.556648930823526
-470,Cane,9m,0.536768997097499,0.52692632290377,0.549541875950237,0.525425891474992,0.521107359153034,0.523165846034883,0.535903602897448,0.521298147374102,0.505370665829526,0.535075560293304,0.519818952393785,0.509598085380718,0.531639726024111,0.537168492647321,0.493122046074462,0.542266036415602,0.558929570792164
-460,Cane,9m,0.536021411744658,0.528047124743904,0.551617902566661,0.527716447912012,0.520254243377321,0.525478333009407,0.536834288770387,0.518744664730258,0.505896571326115,0.534261034441447,0.516573676863049,0.508739006264367,0.534834272949629,0.534427035573745,0.494590027729518,0.543547070086322,0.55979998868688
-450,Cane,9m,0.538174048109202,0.528903326357031,0.548514263035035,0.530391626566528,0.519473356410581,0.5217995169409,0.540239004284899,0.517741315056515,0.507288727955376,0.536276899792404,0.516589214772725,0.51065965118463,0.537035071405133,0.535456446851195,0.496013055360643,0.543486668902494,0.561602078387839
-440,Cane,9m,0.538127291192212,0.529089345923523,0.549837137367713,0.532972910651509,0.516936004514548,0.517870460844291,0.540794036037044,0.518143924564931,0.507638618957971,0.536852320288305,0.518734904859558,0.508841193710936,0.538337012826361,0.534358183873702,0.496731907530176,0.544054958318766,0.562229999516303
-430,Cane,9m,0.536770880632857,0.531022588765517,0.550859022338277,0.532518098828175,0.517632698983451,0.517141268472,0.539408549403943,0.519579369234041,0.507503255682336,0.538279973524226,0.520029890783831,0.511076545496348,0.538172044894337,0.535802905340981,0.497319589571569,0.542642045674053,0.560117652731467
-420,Cane,9m,0.536122983096303,0.529889771556176,0.550350796386815,0.529289379861199,0.519426997309617,0.518516396963784,0.539312914727207,0.519942490201801,0.509977131945907,0.535829312347235,0.523196539845873,0.512362653242246,0.53558734343739,0.537429471336722,0.497796769270116,0.542884177398529,0.558117983670791
-410,Cane,9m,0.537761186302038,0.530460073031524,0.552154074764503,0.528048971858562,0.51904772803654,0.519451942476802,0.538298003292054,0.520864529363502,0.511497612539838,0.53268797664254,0.523434114678124,0.509928787148938,0.537594080639138,0.538803322374683,0.498405901427765,0.542774001282197,0.556656960401966
-400,Cane,9m,0.538223549840574,0.532342635210519,0.552840848399035,0.526116775580099,0.515932718832422,0.5181047000695,0.537188761366103,0.521128271555816,0.511744158680825,0.528829387787908,0.525090300909409,0.511309999853337,0.539329133318102,0.541100360531798,0.499159223369121,0.540857757953016,0.557105200836347
-390,Cane,9m,0.539719410446488,0.534531366417997,0.551382258795135,0.524932181080864,0.516085287112689,0.519681090138424,0.536853967912355,0.522175651945961,0.511267331813343,0.522733696715427,0.522889013391066,0.512742384724233,0.539650985448387,0.542980786162411,0.498385770106159,0.540057486492098,0.556053741104578
-380,Cane,9m,0.539187214686591,0.537347042586076,0.55185710031576,0.522654205719154,0.514559115274973,0.521159576682712,0.536666617523328,0.520801579712384,0.513043247518928,0.526094146251648,0.520734438125366,0.514414485684971,0.538812457942276,0.543318202009399,0.496846669343919,0.535728121883432,0.555697720929147
-370,Cane,9m,0.538043705533935,0.538146964500053,0.545870388215036,0.521612943754001,0.517944354316067,0.52290155814151,0.53495464534778,0.520895786150931,0.51393666116586,0.526151400126873,0.518808650750023,0.515819412268655,0.537437620601543,0.543210835729186,0.495913989644111,0.533220893490693,0.555289694949589
-360,Cane,9m,0.540872869079186,0.540114489599109,0.541992979233675,0.521484499429038,0.518686939225511,0.52346420179272,0.532667236273248,0.524470534141514,0.515796513716353,0.52742147269077,0.518996240536516,0.515099157223831,0.537769906849981,0.546819345500561,0.496425838332253,0.530659611002121,0.552716628529162
-350,Cane,9m,0.544423216712477,0.542062554698718,0.538396824342509,0.521414796128148,0.521281972713882,0.526905601390588,0.531529441161734,0.526288347739737,0.519417108684373,0.528306343775007,0.520054688206704,0.516713206826543,0.540741818158166,0.545870045099581,0.495167523162353,0.529046204729232,0.552491776317487
-340,Cane,9m,0.544648970923294,0.542329398021002,0.533071492053037,0.519130708520035,0.522910486997736,0.52686469797343,0.528430995847823,0.526640906088897,0.521819463764726,0.526568666142451,0.52220048758617,0.516897660737637,0.54024507517347,0.546444175911192,0.495090284348783,0.527749900249058,0.55084206455681
-330,Cane,9m,0.545468759731708,0.542870256431863,0.530799493134377,0.520185560552565,0.526393493178753,0.525270256414107,0.526438207780895,0.529365432578397,0.52227836013295,0.525961800468381,0.523370169223234,0.51798324575915,0.53673148806669,0.545819392922696,0.493842632287819,0.52891739526856,0.548774024103232
-320,Cane,9m,0.547540648065397,0.541568557228655,0.529220011271225,0.518969926203951,0.530492193764972,0.526305154166992,0.525738648973246,0.530150689537744,0.525167944625828,0.524635874226457,0.524106371190799,0.516298190339005,0.534463505768899,0.547970098323133,0.493465787603422,0.527113632272999,0.546707852079548
-310,Cane,9m,0.550792242718204,0.54287326983424,0.527604163866106,0.519575425521278,0.530354861080832,0.52744234334917,0.524305406142165,0.531396456940426,0.528839173914458,0.52257819113293,0.524687976913415,0.514663355511309,0.53602968742497,0.548529866678921,0.492205404799938,0.525475372427598,0.545280967102919
-300,Cane,9m,0.553780879968321,0.541600637295169,0.524228226282392,0.519352694569962,0.530814692360319,0.528724808546749,0.526277103354277,0.534307940063128,0.529474508164041,0.520517135395227,0.526205669611462,0.514461506807124,0.538914847554161,0.553490686726272,0.49255101929968,0.524596598877926,0.542784999045509
-290,Cane,9m,0.557503998931719,0.536662172122287,0.522502403509997,0.519290729284074,0.533012602306492,0.530819396061811,0.528452328113623,0.534353887106485,0.529625687180431,0.519508619520648,0.531197892592872,0.514453457747804,0.540636757105705,0.556138578078271,0.492353888304903,0.521685543024554,0.539956327916026
-280,Cane,9m,0.558772310449153,0.535878572860752,0.522689546225002,0.519725305664359,0.533447753587166,0.533433197407895,0.530141285747029,0.533930723640595,0.531496976997111,0.519550817461936,0.536040835162237,0.514246395527896,0.539951172689071,0.555800684365821,0.493032311061336,0.519491113173094,0.535533272859647
-270,Cane,9m,0.558807210910251,0.535056752416049,0.522798919059565,0.518732731180061,0.532660576038926,0.535374052474704,0.531882699650876,0.53285904320257,0.532574831291938,0.520787244647721,0.532527690942829,0.514323151113902,0.538104507871291,0.554944749175691,0.493483814703281,0.520870155112132,0.537595473705746
-260,Cane,9m,0.55815613702047,0.536117818781793,0.524143178517951,0.518858228774565,0.53072915050419,0.535847553988735,0.532470598103247,0.532797033908619,0.532145425914847,0.523513771021611,0.531820724915292,0.516052567402543,0.534246851084175,0.554700888589527,0.492197613154783,0.52498883711903,0.537796260468634
-250,Cane,9m,0.559193019716619,0.535112576875945,0.52561372941574,0.517811680409997,0.53027634253733,0.536367288767918,0.533349759726877,0.532416488864811,0.531601579629442,0.523866738921448,0.533831013762081,0.514376759011834,0.533193332848087,0.552721900187582,0.490849236105911,0.52841836655063,0.53902384213937
-240,Cane,9m,0.560087398485916,0.536232007923358,0.527268656361624,0.518247773557346,0.530968997137641,0.538608225821766,0.536021242423065,0.531807752259331,0.531509048621542,0.527003479850347,0.538299382644805,0.509782712707537,0.534767553831286,0.548102669047161,0.489816923993797,0.531917252579839,0.53751567965757
-230,Cane,9m,0.556847463440263,0.537218136682512,0.530128371150303,0.517029820832845,0.528722962383263,0.538273032662376,0.534560544150286,0.530268282147317,0.529599928431359,0.52735078798563,0.541845696685202,0.509641996669441,0.534242321061956,0.547204874725445,0.489037815952106,0.540067616517467,0.537290841431777
-220,Cane,9m,0.556035219764597,0.536497245941302,0.529462844569101,0.516043136466609,0.526958206729345,0.538658078968884,0.531440467711983,0.528431103235468,0.527252926040033,0.528348554349883,0.543342429875175,0.508480854027742,0.535213605733402,0.546441589816318,0.48886693486959,0.544116686709104,0.540314207125385
-210,Cane,9m,0.557259983832632,0.534526038793264,0.530770344878929,0.515963253655077,0.521162024089154,0.539167987398197,0.531522756500317,0.529613465221784,0.526524829986728,0.530417684540858,0.541553515960737,0.505987046099927,0.533444251416286,0.542563812905565,0.490497521034593,0.54534397273851,0.542686751117606
-200,Cane,9m,0.55833599014973,0.531080864693683,0.529365051188744,0.51584206632593,0.521908526922297,0.53831388621037,0.527809698810779,0.528342254670897,0.525892678498386,0.530989959518109,0.542921393162201,0.506507594295955,0.535074382173687,0.541317255946653,0.492015046528309,0.54827471852846,0.543322529459837
-190,Cane,9m,0.560330041220937,0.528224935422837,0.526025926364048,0.515268264393897,0.524539047147003,0.540875158570012,0.527286740378353,0.531140769779689,0.522422386878431,0.534393428862621,0.543905883163764,0.508022663373162,0.53867779676737,0.542581267280393,0.493283428528237,0.551403151922553,0.546164695017031
-180,Cane,9m,0.557069578690775,0.528532358262003,0.524545538985199,0.514968259743318,0.524998741559001,0.539398722918459,0.525979824361454,0.533958047268364,0.519915662638537,0.535049962547616,0.541328610920514,0.510157334741214,0.53951378126371,0.54491787902427,0.492602855864642,0.553550867332025,0.54550628947189
-170,Cane,9m,0.55459621705898,0.526139712024376,0.520528709269757,0.514201692166655,0.52768917860713,0.538225267296793,0.524605746202747,0.535014297266478,0.517900782395654,0.534330979764341,0.541564475927048,0.509616629004292,0.541394110043645,0.546184311980531,0.494647387128333,0.555548620912114,0.54627146145163
-160,Cane,9m,0.553975925309556,0.523486197323675,0.520554050011129,0.513596436771424,0.528893894307849,0.536928567508999,0.524329179510744,0.53759381054081,0.517885673703409,0.532680728948585,0.539010759056708,0.508341704653728,0.546747095229437,0.547781482531787,0.492385746852291,0.554745711819467,0.546615458348141
-150,Cane,9m,0.554043605379385,0.52437395279078,0.521251079578047,0.513604389420635,0.530006811166188,0.536967004726227,0.524782994915268,0.538847831047547,0.517780974279942,0.532881406197683,0.537645688759122,0.508432583950634,0.548787275384837,0.551909583492632,0.49278627132289,0.554847865754353,0.546156293423694
