Time,Condition,Age,connect_overtime_LA_EEG_12_P04_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P05_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P06_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P07_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P08_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P10_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P11_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P16_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P17_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P19_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P20_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P21_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P22_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P23_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P24_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P25_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P26_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P27_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P28_CTS_MTH_chanpair_12m.mat
-830,Cane,12m,0.551625534292975,0.578640837440156,0.574798425562689,0.536688571863005,0.633648717980574,0.522194782285189,0.545808934742687,0.546430202787527,0.594241323411884,0.567267116541017,0.582215799804861,0.595644693552841,0.550228903028241,0.594633917696267,0.569485811091093,0.590391022295683,0.584652411191187,0.563173434019174,0.557814494927452
-820,Cane,12m,0.551839297960003,0.579768746413206,0.578158502786713,0.538946737271343,0.633224253057186,0.520001679511814,0.543437406039978,0.54802242760639,0.595384253742387,0.567342751967675,0.581573244069395,0.594782834962657,0.550234358133397,0.594547458123116,0.569902235938092,0.591855418405621,0.586088027988588,0.562631554374837,0.559282348281717
-810,Cane,12m,0.550793582750347,0.577925909835065,0.581715644562049,0.541831153411128,0.634058645320086,0.517199974157952,0.541700147698243,0.549607911357273,0.59765647262916,0.567630640078301,0.582739934085207,0.593530882272275,0.550287450810097,0.592861808664268,0.569239260269307,0.591206415275354,0.585647231556082,0.56327229509689,0.561699861471589
-800,Cane,12m,0.549048443281837,0.577322704167216,0.579837385103584,0.545933348387275,0.632882877778044,0.516391356654545,0.539271213819881,0.551191252994814,0.600536842484844,0.567177564176647,0.585351928548408,0.592922535394697,0.550522461473668,0.592096497781137,0.569481043225674,0.590370975776899,0.585474960464045,0.563794782326809,0.563690423394455
-790,Cane,12m,0.550173633106845,0.576875156223882,0.576856450481274,0.549465600917283,0.633202839584931,0.516149191302654,0.540286588208016,0.551989819363098,0.601951065559615,0.566580301201475,0.583374440732326,0.591096426590461,0.548477395792493,0.592258614313317,0.568972959842965,0.588095897360158,0.587139939106513,0.56480687824083,0.565552638795402
-780,Cane,12m,0.551217745652493,0.575643860529185,0.572117131259576,0.551113035794504,0.631808970887187,0.514584709746595,0.538288787403445,0.553170102741101,0.604020592968536,0.566045333092782,0.581621408708897,0.589061773778822,0.547680167319749,0.591352147567525,0.568077681133907,0.586171944557708,0.587327025888191,0.565508130468026,0.566288766667839
-770,Cane,12m,0.550648515803574,0.574841003312901,0.572965432915343,0.555164995010699,0.632229587850545,0.515846171344613,0.53823417415781,0.553894708074739,0.607349390608074,0.565899826715044,0.579453670414217,0.588825551862567,0.548828905641303,0.589624961875042,0.567587037950788,0.58454779512236,0.587723423266479,0.56621865660965,0.567481069599736
-760,Cane,12m,0.550097452633132,0.575606790295574,0.571212430379424,0.558362988750788,0.632912372470366,0.514852123023918,0.539331027074589,0.554102896944522,0.609660183145537,0.565017517764963,0.579671012973143,0.587666046824949,0.54958005403261,0.589363110182645,0.56620958974183,0.58128099670146,0.587447044614312,0.566350201101405,0.569434793193535
-750,Cane,12m,0.547408833569514,0.576614807148118,0.568966931805504,0.560388684600905,0.632684506659389,0.51475172026586,0.54063187298646,0.554262024548401,0.612259360585121,0.564416205393158,0.577065701861869,0.585996972484668,0.549470487107489,0.588660731191448,0.565930640802013,0.580416352116052,0.589721192376719,0.565673625781484,0.570677818118884
-740,Cane,12m,0.546273461022999,0.576930874247604,0.564313954370102,0.559925736887877,0.633093449940967,0.514712022831585,0.542048104765783,0.555307351163349,0.613128197915691,0.563796325854099,0.575382913405459,0.583801403241504,0.549665821006419,0.587668483048798,0.56585776596072,0.579114092146705,0.591721472850371,0.565919931489088,0.572907593193165
-730,Cane,12m,0.544831853316644,0.576385826619548,0.560937544978071,0.56505327373878,0.631778764231623,0.517452899346123,0.542370691743608,0.55629187764389,0.614253294926854,0.563730223825052,0.573304577408402,0.583182053725504,0.549807488315359,0.586701158649999,0.565109151931157,0.578687584259014,0.593329534264255,0.565231994243545,0.574955044811908
-720,Cane,12m,0.54502287372653,0.574886722114327,0.557284584318495,0.566024390364732,0.631021544293045,0.518413986009845,0.543788858169786,0.554538331954484,0.613104628722366,0.563691869965462,0.571319063858659,0.583034675058981,0.550321932595966,0.586468308429579,0.564466798114449,0.577018565335392,0.593554686460657,0.565610078879959,0.576564915017241
-710,Cane,12m,0.545668841460897,0.573796702600498,0.553814877934469,0.566280310672457,0.630308974371028,0.519548414819959,0.54631540883699,0.552817639188809,0.611113344252696,0.56263990146981,0.568954956283241,0.583208358965926,0.550327547000423,0.586203124138731,0.565962215018415,0.574394552815212,0.595980119421931,0.566269647621655,0.578351581187269
-700,Cane,12m,0.543435988558552,0.573528680734578,0.55153833505436,0.564168960994009,0.627107417665959,0.519390338163194,0.545588046029464,0.550166188375156,0.610325730310857,0.563120871147394,0.568601430169264,0.585164881642022,0.551831811042147,0.58692905330885,0.565857784089989,0.57502481667005,0.59690690678572,0.565786015177707,0.580846679981407
-690,Cane,12m,0.542491497906835,0.571609669142984,0.549341317991837,0.559165478591844,0.626118567294325,0.521081620269978,0.544966576010403,0.54729601412627,0.608762076734355,0.563117322575262,0.56706467393631,0.586514663100185,0.551362284090564,0.587005287596591,0.565977547819272,0.575864551670787,0.600943360078939,0.565363816857842,0.581571328259655
-680,Cane,12m,0.540502690049621,0.570390489869857,0.543305462028954,0.556836868266974,0.623932488165354,0.522130509170702,0.547475863076854,0.544863112238354,0.60849073342188,0.562324058241196,0.567561431948472,0.584285463658894,0.551568710469168,0.58754857260737,0.565599156291292,0.573142737701314,0.603104395244115,0.565006736851987,0.584984634053802
-670,Cane,12m,0.538863506711841,0.570434216928085,0.542474086403545,0.552429132329458,0.623442223725339,0.522470275495766,0.547489330795415,0.543203128841287,0.609377469669787,0.562986429652285,0.568471052540626,0.584645068560949,0.552475635235419,0.58861811757459,0.565074865418989,0.573411440588913,0.60517567792766,0.565062207848437,0.5879779761893
-660,Cane,12m,0.538554433984474,0.569150246993039,0.54074606861374,0.549872863986654,0.620075017022841,0.521095347476147,0.547869315428297,0.54379167657768,0.608627189564879,0.561912911632395,0.56917327511827,0.583593487505911,0.554030083959884,0.589818160876673,0.565150171952449,0.576650087047627,0.606017202275376,0.565204876698981,0.589693812361846
-650,Cane,12m,0.539485262270724,0.569973545220126,0.538388442601335,0.550002190077189,0.617555991102767,0.520444243612636,0.548333599758305,0.543658383780295,0.607145400305414,0.560432916764183,0.567567739941186,0.582315225785132,0.555625628626652,0.588668024095928,0.566065164264123,0.574122757484203,0.604537065054798,0.564444413136144,0.59110708841553
-640,Cane,12m,0.540184168443494,0.569803247974907,0.537997221870568,0.549860943873092,0.616372737294992,0.520414904589983,0.547893358855396,0.544293249761689,0.606551010970317,0.560335027258343,0.571926261496569,0.58207261407678,0.557275455168634,0.587210850221476,0.566267037637781,0.575656025921021,0.604149576739197,0.564869098944018,0.592611771700268
-630,Cane,12m,0.541660662225622,0.566888699884418,0.537498560568901,0.550109782684492,0.613479154778467,0.51999551850884,0.547655276850654,0.544215193890292,0.605499145741162,0.560640660916128,0.572370794671603,0.581565843162225,0.557893407278365,0.586659610029755,0.565889310547344,0.575160381666243,0.604967991752138,0.564965011071278,0.593453148856821
-620,Cane,12m,0.540794750677859,0.565275171944294,0.536500167084406,0.550194216435227,0.612202791560252,0.519803664742979,0.547823758684799,0.545212546437337,0.605648629318475,0.563313674952694,0.572259251957001,0.581862512584394,0.558289960442756,0.585658208133537,0.564752455540431,0.575265522142325,0.606484911156903,0.564470583264399,0.593174302932313
-610,Cane,12m,0.540076732300457,0.563874443236037,0.539977422457051,0.549391496515016,0.611880221472643,0.516141226887072,0.548264672100736,0.545284141957599,0.606166728965544,0.565787052504013,0.571197508192412,0.5812143340642,0.559374187569771,0.585320971355652,0.562949454545627,0.575399478068909,0.607741489340322,0.563743678427368,0.592403361632422
-600,Cane,12m,0.539650085087548,0.564065013399688,0.539020885060062,0.549001894538765,0.610268494066608,0.515707654224247,0.547645104344199,0.545766082992978,0.6066802702323,0.567968495361825,0.567949791218847,0.579303574729646,0.559637560139668,0.584330753865668,0.561141872840401,0.574660682972092,0.608506832030294,0.562594072394533,0.591522934670593
-590,Cane,12m,0.539503725660362,0.56299374341288,0.54318942542475,0.549608203745014,0.607842288014162,0.514513326001105,0.546555160179523,0.545845849931573,0.606294661424784,0.569504516031864,0.566517663948267,0.578511031814399,0.559665477855942,0.583774413982915,0.562883971352315,0.573885563822041,0.608617828212783,0.561618455837308,0.5919320834469
-580,Cane,12m,0.540060291298929,0.562011396128361,0.543845722454843,0.550149177971136,0.60765978409683,0.513886287187385,0.545224185362351,0.544781703630478,0.605639154405727,0.569779769942862,0.564403321525805,0.577762887165827,0.559771958821598,0.583111324200425,0.563554323225699,0.574941830156277,0.608004971958577,0.559941485544929,0.590482972426441
-570,Cane,12m,0.539586199237017,0.560690835812115,0.545883964475373,0.549388485111761,0.607614718668633,0.515243346421785,0.544180472379496,0.546989952989843,0.605032951576076,0.571668192989606,0.564059902634319,0.575986860614489,0.559020686982805,0.582713797056118,0.563817686649019,0.577622652015434,0.606171571844734,0.558190691989287,0.590202177212413
-560,Cane,12m,0.539552962239349,0.559868617376967,0.54872328906695,0.548769805904319,0.608539894814011,0.51533237908317,0.544234473200113,0.547035222460987,0.605790422212778,0.573995329067958,0.565901961311485,0.575965339517056,0.559178906943256,0.581048857245888,0.563010522515645,0.581007258062676,0.604905921867856,0.557599659275222,0.590721891778407
-550,Cane,12m,0.540013704020069,0.559401009705387,0.551170380956462,0.550012421401659,0.607497040826402,0.515661198760923,0.542741632859983,0.546402323919691,0.607062063706131,0.576744688876604,0.562778673716022,0.575894804226656,0.557639509638163,0.578519390563123,0.56133307250881,0.581542603748023,0.602908348007327,0.55740588064795,0.591358551357115
-540,Cane,12m,0.54016055752054,0.558922157932169,0.551816911408638,0.550489463564932,0.608341029197623,0.51544807275164,0.541631605694041,0.54662798663851,0.606483106503875,0.577649258260816,0.564958185690567,0.575721892177231,0.555773036979956,0.579032958156753,0.561775808594401,0.582034307025533,0.60167268465273,0.557490168814385,0.588985237320279
-530,Cane,12m,0.540747395025473,0.558456562438209,0.553182677004936,0.548941845634533,0.60687406231338,0.516414664088815,0.541780716819923,0.546227963594022,0.608055607751284,0.577707527221968,0.566564560047619,0.574806188683209,0.555170557711161,0.579951491121213,0.562662728575646,0.580867919091941,0.602004132964182,0.557585631743687,0.587418550617155
-520,Cane,12m,0.540926043291139,0.560225321324368,0.553562709510298,0.548865247811708,0.606491780373768,0.517268872328419,0.542428070935199,0.545575347614702,0.608589321702964,0.578259973515497,0.562624666037501,0.574070972564764,0.554148768613168,0.580196480669071,0.562867076834807,0.580829834184974,0.599723709644333,0.555974967526226,0.586023032871573
-510,Cane,12m,0.540851144187041,0.559560861821429,0.555030286152989,0.548337871511128,0.605998597428632,0.517842145657402,0.543032786103546,0.545449921839826,0.609957066450745,0.578571264155703,0.560838312781234,0.573552140956713,0.554648094350928,0.580165371188145,0.560517633964398,0.581902655757804,0.59782107154323,0.555061732015374,0.582666880956743
-500,Cane,12m,0.540919417586126,0.560655771955225,0.554761145648399,0.54752719120823,0.608620820696814,0.518576147457278,0.545856618982671,0.545738432828392,0.609803300027124,0.57883929195411,0.558216710731597,0.57512270316618,0.553342995026064,0.580157560924706,0.558191216913338,0.581349384736486,0.596620649903478,0.553646055975792,0.581760019606094
-490,Cane,12m,0.540768042253788,0.560547951725851,0.55328515998078,0.547888249737172,0.607786628552253,0.5198696265414,0.548478728290532,0.546183542759766,0.609518049214838,0.57923703638466,0.557862073761887,0.57624798887559,0.552199199511186,0.578758059259366,0.556130660270475,0.581614293485787,0.594276595342655,0.555170188579552,0.579828602717705
-480,Cane,12m,0.540660921357029,0.560413427653918,0.553316703260919,0.547213609782315,0.608733779429095,0.520796633173302,0.547351228167674,0.544580293452615,0.607027585046081,0.579192531826809,0.557672531075062,0.576249198970885,0.552098887569003,0.578382147176868,0.55508381612233,0.58042528647233,0.595516177935765,0.553282916024316,0.576771180565485
-470,Cane,12m,0.541751660191113,0.562085770839378,0.551249840616917,0.547803052543376,0.610706013635483,0.521957518637922,0.545721282694186,0.544463477072349,0.606438380199275,0.579043725418776,0.557883307047663,0.575666037945761,0.550459286757994,0.579977420931358,0.553602909205472,0.579393560644489,0.598530354987868,0.551359276200156,0.575948742050874
-460,Cane,12m,0.543153638200442,0.56114360773798,0.550633465647082,0.54552262713167,0.612517176821629,0.522989354582483,0.544397908119112,0.543222463542905,0.605145054855043,0.580180790610181,0.557933417841644,0.57716412092368,0.548899432165183,0.580715594413475,0.552299496144658,0.579370509978788,0.597125499801875,0.552391897212934,0.57568571707972
-450,Cane,12m,0.544818825854259,0.559408696911373,0.548658585842799,0.547105162141198,0.612307492362373,0.523460474358477,0.547713723296993,0.541061904138728,0.603401952510882,0.578712024646032,0.556958124116851,0.577864665417877,0.547722355571428,0.581006689783663,0.549916035498189,0.577107744241123,0.598214065110163,0.552566653769431,0.573445745177941
-440,Cane,12m,0.546314005834087,0.559894748260178,0.548184912912061,0.5473615832605,0.611919265317287,0.525319450955868,0.549840027151779,0.540588603018655,0.599994563041357,0.57543004384144,0.556963920037627,0.579643039574754,0.546683997656109,0.580622816778077,0.548969409735769,0.575033264207959,0.599323686024031,0.552429877521033,0.573020642940339
-430,Cane,12m,0.546551590507643,0.561520952564238,0.545254510558808,0.547388805178679,0.610489492178027,0.529536884864118,0.549281709800805,0.539924439671166,0.594837524008851,0.576273007598829,0.557695668101806,0.580903121486663,0.544771879100948,0.579447775615536,0.54814338133969,0.573015400106413,0.600666036443009,0.551144089851397,0.572327975850121
-420,Cane,12m,0.547174960739574,0.562398738884876,0.544649932015672,0.547162186067767,0.610570473439615,0.530551788638172,0.551616288162991,0.537368190989225,0.592889873858734,0.576752136359368,0.559861423256534,0.581785599587417,0.544242502119082,0.579738261790695,0.545121172095245,0.569692953194203,0.602427967215035,0.550590325710127,0.570213916528787
-410,Cane,12m,0.547110992931846,0.563536932200616,0.5423256738503,0.546854495510208,0.612553263482427,0.531086701352497,0.551282318712741,0.535319047535172,0.587869130760562,0.576670391595612,0.56235414793328,0.581948682822312,0.545510048878267,0.580167329172043,0.544616110104877,0.570736491259753,0.604441745208702,0.550484168473914,0.567850242938488
-400,Cane,12m,0.548607176170678,0.565005729529162,0.540198953341388,0.548187106987572,0.611062579183199,0.530521355412628,0.549618267345354,0.533970621933484,0.586037917504048,0.575123782212143,0.564986958864057,0.583255068957274,0.544311219355862,0.581561528216696,0.543178246459203,0.571482706823731,0.601661277791799,0.551319009322724,0.568533725428416
-390,Cane,12m,0.549701210145552,0.565755065052108,0.540372513642462,0.549163076168985,0.610238156362535,0.530086677326895,0.548617283620616,0.533225770063906,0.581707472493924,0.572739047120434,0.56624542850716,0.583510984717539,0.544988226744874,0.581633767616169,0.544018769961757,0.57119805273768,0.601582487230818,0.551673237809992,0.570970894876294
-380,Cane,12m,0.55020523270195,0.567093038392373,0.540269348013113,0.549169659081027,0.609731727945299,0.532070198879473,0.553050496076113,0.531568973297248,0.577104868305208,0.573680470346107,0.567041173734454,0.583011356998197,0.544839676967252,0.581632615664265,0.544303951550152,0.570240697467253,0.600811411602789,0.552184311415761,0.571553352069127
-370,Cane,12m,0.550698512754002,0.569896003253793,0.540609746650671,0.549873088819614,0.610124310459833,0.534286742263538,0.554098456680348,0.530937279097375,0.574396424815472,0.571679893708461,0.565550225882577,0.582788943779565,0.543658601722827,0.582478911000732,0.542666301009131,0.567819404227533,0.598119045543665,0.551555433354241,0.571857027301602
-360,Cane,12m,0.552370443026264,0.570464100155551,0.54144022691758,0.552063387641923,0.609228785283563,0.535333196690605,0.551248286200682,0.531455166962015,0.570329305348608,0.570011071036691,0.56312631284002,0.583352477699778,0.544263891112364,0.583532200857911,0.540786076124265,0.567578532959814,0.594911371596261,0.552238393252295,0.570361595666919
-350,Cane,12m,0.553769247243661,0.571719790466419,0.543369640836415,0.554144891820773,0.608820117757468,0.537260350362627,0.551887514346949,0.5318409652488,0.569933827652207,0.568578378354394,0.562534643384757,0.582275691790102,0.545119084353607,0.584570118299293,0.539339641343465,0.568846415951746,0.596761124973612,0.552996611125909,0.570283566929013
-340,Cane,12m,0.554872535237992,0.57167567448369,0.546540735909635,0.553974734065374,0.608711497851141,0.537877256796249,0.555070524712706,0.532422610584608,0.568241065874921,0.567777721197311,0.559816605741331,0.582232376059359,0.54545150778226,0.583488772953517,0.538450289177273,0.567604014402463,0.594719727742201,0.550473350242524,0.568798736903375
-330,Cane,12m,0.556066069066506,0.571711385494509,0.547917351766725,0.553998636289135,0.608048658971178,0.53858681015578,0.557476624582812,0.533103351563499,0.567792341369955,0.5680564986609,0.556618312447514,0.583339860029192,0.546755667211671,0.582493715799617,0.53842987844682,0.567690584494298,0.593757701487703,0.549241233558901,0.567615734541331
-320,Cane,12m,0.555637965585857,0.572404877259708,0.548822413142307,0.55401224356484,0.609061989492049,0.540486898009639,0.558768094225712,0.53315283027916,0.565749420190892,0.569404636257651,0.55368907134279,0.583198805253915,0.547750221324094,0.584017602870185,0.538893267436008,0.566236144475202,0.593765407645763,0.549389126233818,0.566966138737016
-310,Cane,12m,0.5540274950571,0.572033840636242,0.551052283663712,0.556238193900396,0.609128359265634,0.541162355769628,0.55955219350986,0.532694263170344,0.564826004446562,0.569107274590278,0.550186905273502,0.581270710409367,0.54722310239965,0.584145960577744,0.538703826094803,0.563972550660883,0.592101199588033,0.549954929880394,0.565627595436965
-300,Cane,12m,0.552899487220776,0.570361172884173,0.554291081737536,0.559956905495947,0.609659897213352,0.540674920977007,0.565566881412405,0.531768202579734,0.563759507335905,0.571187505432654,0.548353132420939,0.581032615757173,0.549491833413375,0.583590853256911,0.537929233919358,0.561713158544361,0.592349900554169,0.550312214462107,0.564931624782437
-290,Cane,12m,0.55276227997472,0.570950041847697,0.555196594458386,0.560348068383089,0.611130380765706,0.53883250455513,0.569755978318479,0.532084509603829,0.56320849375628,0.570196051604753,0.545221927930092,0.581609225758195,0.549983654333507,0.584816270060843,0.536263568771357,0.558782947615106,0.58874047026165,0.548906627541528,0.564194703526527
-280,Cane,12m,0.551681779571767,0.569868248602181,0.558230604830438,0.559699601863592,0.613335554005691,0.539867355507497,0.571297685440476,0.532163779092702,0.563990455158882,0.573335021112518,0.545330011879172,0.580667347709969,0.550395952561636,0.583651361021503,0.534894087049854,0.555291581295196,0.587611090182493,0.548643212170681,0.564087197634159
-270,Cane,12m,0.551659228583066,0.569207453607358,0.560216369207645,0.559797912442866,0.612897190421738,0.538955217104291,0.571573249081536,0.533892804185258,0.564334089264765,0.574744594404127,0.548411137043183,0.58077174990123,0.549069745408528,0.584279352034438,0.533667941888331,0.551925773177705,0.586617595475026,0.549649471181247,0.564671374562354
-260,Cane,12m,0.552225108005369,0.569872976771217,0.565067643939411,0.561047218631517,0.612375283052315,0.537043682998103,0.572560468608103,0.535641135135693,0.562146288828597,0.57582035782827,0.547981259156785,0.579888312101879,0.547105358586422,0.585852857029595,0.532816449771229,0.551933241907747,0.582431917771601,0.549540306022726,0.565021094504044
-250,Cane,12m,0.551344881896,0.570212133655338,0.567791029141809,0.561878193853412,0.611815117568341,0.534971624286882,0.573491144902671,0.53619879677148,0.560964494596543,0.574441830282137,0.547898514682742,0.580397792135748,0.545259033767248,0.585956568729792,0.532438092901356,0.551642267671691,0.58131060629916,0.549416480527277,0.565188800377245
-240,Cane,12m,0.551969724413833,0.570413098209102,0.566620701542931,0.560871343162227,0.611225403335524,0.535080907931078,0.574165171362985,0.536059310847484,0.561083173500848,0.575941090699659,0.547043204907156,0.580028955571039,0.546878439774448,0.583909637662317,0.532269307646563,0.552654851846782,0.578753504507732,0.548433295486055,0.566768435311721
