Time,Condition,Age,ChannelPair,connect_overtime_LA_EEG_Pilot02_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot03_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot04_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot05_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot06_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot07_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot08_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot09_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot10_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot11_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot12_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot13_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot15_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot17_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot18_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot20_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot21_CTS_MTH_chanpair_9m.mat
-1000,cane,9m,PO,0.472571673256789,0.478178673940868,0.548286342582771,0.555014418631121,0.440118098041467,0.631028332587208,0.489545472700281,0.459178427244072,0.461502305724967,0.434874241090903,0.452074831206417,0.482797252759736,0.625400483138554,0.550254056160032,0.508447188516196,0.589976959308017,0.589969319860051
-990,cane,9m,PO,0.474714654865816,0.478527511751594,0.548029824948733,0.559674964405399,0.440601246055641,0.634111246054727,0.492654969215979,0.4599409342413,0.462995490320771,0.437415602333229,0.447865750791203,0.48177287694685,0.624743196680048,0.54728021415067,0.507635661853673,0.587759709656661,0.59124575010068
-980,cane,9m,PO,0.477169507979661,0.479594309501577,0.547498103451649,0.563637068094831,0.442287462623454,0.635213617875316,0.495430489748015,0.460488572827846,0.464125058797296,0.439808538299152,0.443692035157887,0.481741679942092,0.62436817398525,0.542952520177923,0.506430776751423,0.584916009416811,0.592314907117909
-970,cane,9m,PO,0.47959161156571,0.48097768968779,0.546747943251273,0.566706303968634,0.444984455347678,0.635692804530156,0.497711849553439,0.46090513412975,0.465026335410706,0.442496471134016,0.439601450045096,0.481821238642011,0.624181695491072,0.537367912018562,0.505081419012943,0.580839431412357,0.593206729499331
-960,cane,9m,PO,0.482011349197817,0.482491893795017,0.546367040491038,0.569198773723043,0.448498583264233,0.635910893018073,0.498896551615924,0.461437608202982,0.465779095583555,0.445074438549112,0.435625804932857,0.482086517274811,0.623992286354738,0.531428855008226,0.503694090663704,0.57572470856682,0.593915783774371
-950,cane,9m,PO,0.484468465994058,0.484263592517793,0.546430928839635,0.571005050629196,0.452973003959696,0.63607015850275,0.4995583713476,0.462294127408382,0.466384337337703,0.448046479214375,0.431753260389717,0.482676132430187,0.623774614453092,0.525951145551988,0.5018869511509,0.570091648071627,0.594374362847778
-940,cane,9m,PO,0.486852551794524,0.486401607448389,0.546596082765745,0.57224269082149,0.458531191946043,0.636385384767917,0.498764044740088,0.463134454652519,0.466862182781591,0.452166192134528,0.427926815664906,0.483426781816829,0.623317350570458,0.521362335149075,0.500043577304488,0.563913571742962,0.594421543186305
-930,cane,9m,PO,0.488977550227577,0.488633719176697,0.546679485377574,0.573465910120882,0.464347263103777,0.636941576106417,0.497538437543321,0.463489278646453,0.466948216161181,0.457238189710903,0.424975449115275,0.484537336529028,0.62236554475666,0.517845805393675,0.49884965455157,0.557232368810232,0.593488220731589
-920,cane,9m,PO,0.490816352749278,0.491011030498712,0.546988572953421,0.574729729881206,0.46997768641393,0.637654233966013,0.496140317520329,0.463176235768254,0.46695602852014,0.463218240080719,0.422467641671456,0.485767508775937,0.620828501571481,0.514771795217559,0.498112079389573,0.55015352823257,0.591819953552072
-910,cane,9m,PO,0.491975538260714,0.493478951644273,0.547667266548896,0.575797173657323,0.475658029531133,0.638699268765271,0.494466424626894,0.462435030919974,0.466934649504224,0.470042029199512,0.42006897733807,0.487150074888828,0.618725320710657,0.511733757761531,0.497720502809362,0.542793234163709,0.589631337315831
-900,cane,9m,PO,0.492627745209832,0.496614628466781,0.548846205138592,0.576640878923954,0.481070879279845,0.640340144004916,0.493674134210438,0.46131346625281,0.466812655743431,0.477578030171174,0.417853155315623,0.488690432294814,0.616555724861307,0.508536422136091,0.497660372837284,0.535256337154316,0.587471511973426
-890,cane,9m,PO,0.492733536950419,0.500405898920941,0.55061473137217,0.577105337498179,0.486100069907012,0.642094671516561,0.493627492703954,0.459887950699288,0.466705734880068,0.485432394806997,0.415841195753686,0.490097001244199,0.614366729171459,0.505531042944462,0.497629058968349,0.527650983652299,0.58550778809758
-880,cane,9m,PO,0.492802597983937,0.504678581086532,0.552861123138842,0.577184895022899,0.490482102108232,0.642592924443352,0.493396881280884,0.458887154849943,0.466533454873098,0.493063110452756,0.413681366025136,0.491352550762981,0.612341323755048,0.502850781659472,0.497519090923611,0.520099550860056,0.583757490399978
-870,cane,9m,PO,0.493017237505772,0.508395621959293,0.555503425982317,0.577048005494279,0.494502306844427,0.641632785640612,0.492971233876863,0.458452944550001,0.466219696578468,0.5001173665983,0.412365527908371,0.492288945746102,0.6103408220444,0.50051175423027,0.497402656494425,0.512574346963285,0.581781170855458
-860,cane,9m,PO,0.493490266061209,0.511586635146603,0.558523018606534,0.576609019420611,0.498552753432362,0.639302256171083,0.492012673303934,0.458551261874369,0.466092633307659,0.506803218468246,0.411654371239226,0.493037429774926,0.608004250248792,0.498759753434963,0.497149860372455,0.504714494158189,0.579540690995832
-850,cane,9m,PO,0.494314211283193,0.514722284926627,0.561917381081177,0.575937431370394,0.502761091391305,0.635733435690412,0.490894294014529,0.458813192158182,0.465856442047402,0.511326053083248,0.411184445522389,0.494049655778823,0.605556821826817,0.498043894140064,0.496556402900642,0.497538113668498,0.57697497898986
-840,cane,9m,PO,0.495356854052065,0.517596047504873,0.565475373354616,0.575301285975877,0.506895194955124,0.631453924764371,0.489831781415736,0.458892943969723,0.465371989201372,0.513777636371295,0.41116084634635,0.495531899778767,0.602973572700782,0.498486608816995,0.495688665986146,0.491115406439271,0.573747218340861
-830,cane,9m,PO,0.496222866151089,0.520245584738555,0.568878003484541,0.57440697832207,0.510631368050118,0.62663897365357,0.488858962490545,0.459152621283483,0.465197305860112,0.514819992226989,0.411417390055478,0.497192439788709,0.600054214154771,0.499599218324106,0.494692105174964,0.484654195341345,0.57012857616013
-820,cane,9m,PO,0.496500579484873,0.523180945679877,0.57210805810738,0.572918862133987,0.51437609396379,0.6215616702333,0.488365113474913,0.460110572706594,0.465398080350527,0.514895153721964,0.412164025037258,0.499073006218066,0.597796045719579,0.500930878022517,0.493794314621846,0.477967124750283,0.566188071371643
-810,cane,9m,PO,0.496012269320925,0.526458464095417,0.57535817897836,0.571106851473829,0.517329771235364,0.616193145690569,0.487801857360898,0.461446251926992,0.46621471603081,0.513908067824199,0.413981632947619,0.501068796014224,0.596037416359348,0.502388812942913,0.492919727839176,0.471647724549806,0.562098372146822
-800,cane,9m,PO,0.494522401985437,0.529511480122447,0.578364585102917,0.569168171234672,0.51934312142822,0.61109076700028,0.48687149924467,0.46321440531635,0.467872346814121,0.511879233270664,0.416617072525545,0.502720207364596,0.594976989874953,0.503709253365704,0.492113550589209,0.465488293810885,0.557916987786873
-790,cane,9m,PO,0.492306263555351,0.531960060912444,0.581871909405922,0.567123861200401,0.5206276397415,0.60716412530877,0.485564489648239,0.465319997816984,0.469901984004744,0.509237743831653,0.420560181589751,0.503771411810354,0.594912652342038,0.504547184875391,0.491152159434585,0.459406411013304,0.553568786524456
-780,cane,9m,PO,0.489855896342296,0.533762042333096,0.585814475815423,0.5648949316552,0.520760845151773,0.604666796473129,0.484472904201818,0.467335112933518,0.472169840317681,0.506654687890872,0.424863689380182,0.503785467040191,0.595595921593391,0.504644134641597,0.49012011392944,0.453420363691808,0.548953076914067
-770,cane,9m,PO,0.487535871304942,0.534471668686281,0.589680811136184,0.562518916401459,0.519549572973501,0.603233372103094,0.482542561592881,0.46824324990246,0.474626386828344,0.505153429719467,0.429063896622048,0.502701256535232,0.596260689716234,0.504144978933129,0.489074684829487,0.447490786302694,0.54477528834664
-760,cane,9m,PO,0.484804477802371,0.533678267822308,0.593619144137975,0.559881275445134,0.518020108811245,0.602134095337279,0.479963672840344,0.46927612069922,0.477575634737009,0.504783610794765,0.433962721431846,0.50112077694533,0.597422465060944,0.5028870032315,0.488076058546615,0.442171672566943,0.541151280917521
-750,cane,9m,PO,0.481860367819198,0.531753193390261,0.597696330658191,0.556997467089107,0.516101259109914,0.601329310443833,0.476992932011407,0.471055486395353,0.480278649320175,0.50465048933733,0.438984519685734,0.498927030800157,0.599202906424915,0.501202368838554,0.487230023637523,0.436768333394114,0.538434388244193
-740,cane,9m,PO,0.478935350673571,0.529089761959585,0.60185480071738,0.553967682517724,0.513946839588132,0.600813344615312,0.473978928860548,0.473380818363976,0.482788814591155,0.503971974572441,0.443721461545403,0.496412630613611,0.601544033210678,0.499084878013048,0.486570751038418,0.431645764713766,0.536884121090077
-730,cane,9m,PO,0.476108563615384,0.525693149263227,0.606056939385269,0.550682281554323,0.511598776281652,0.599289317645532,0.470583673837375,0.4765728027496,0.485096068363863,0.502461614532785,0.447772045029378,0.493343601081613,0.604295639485868,0.496748326938413,0.486039547955373,0.427154077893406,0.535821221393575
-720,cane,9m,PO,0.473219296789506,0.522022291305775,0.61008582607168,0.547026214471449,0.509129518158963,0.59743191616865,0.46732674026775,0.480764853309531,0.487196273128908,0.500035354624222,0.451145652043565,0.49006206539412,0.607449917389711,0.494918326975811,0.485671602497741,0.424459093991579,0.534556345000467
-710,cane,9m,PO,0.470149387859774,0.518257081119454,0.613908668411426,0.542971399549385,0.506946656266985,0.59500052637848,0.463888308175465,0.485566703224885,0.488586684164895,0.496602669285792,0.453428212997809,0.486815410970939,0.610805445479074,0.493873073281932,0.485995236426968,0.423083896706968,0.533170749382298
-700,cane,9m,PO,0.466953562205933,0.51463804355311,0.617448657961416,0.538330901480499,0.505367316043259,0.591956641154059,0.459641406402083,0.490874065236608,0.489061962277308,0.492216820777894,0.454986127286819,0.483324302270774,0.61430872498647,0.493359344322682,0.486597019478019,0.422626976714107,0.531919635459022
-690,cane,9m,PO,0.463946767571545,0.511397441305199,0.620674676438263,0.533347369245314,0.502998958366955,0.588853670197359,0.454517437866305,0.496641218660334,0.489087316025121,0.487109202420975,0.456078069875277,0.479900175712692,0.618207288437522,0.493331831802142,0.487036092155047,0.42309648815966,0.530609937714901
-680,cane,9m,PO,0.461245170853398,0.508803501127009,0.623314405422169,0.528112992994566,0.499321975138423,0.586320449099749,0.449126477536369,0.502345501825432,0.488903820202244,0.481366489281744,0.456793918346776,0.476964437589079,0.622432066592598,0.493610928398476,0.487342054492,0.424852545873271,0.529035581295499
-670,cane,9m,PO,0.45850915939667,0.506624463224062,0.625058715307033,0.522723472776794,0.495143881126375,0.58448733502482,0.442899945047533,0.507445103145002,0.489002678757301,0.475454383119491,0.457650543353298,0.474491368119142,0.627049260356299,0.494279365989302,0.487616159224374,0.428320822304097,0.527283428219442
-660,cane,9m,PO,0.455736579040844,0.504824745204088,0.626031417542627,0.517509285457,0.48981729420578,0.58285355599751,0.436055836359584,0.511989174868183,0.489229920524984,0.469753658026789,0.458638596247439,0.472609474672993,0.631989932185225,0.496365562688786,0.488118524713704,0.433428281124731,0.525232071692527
-650,cane,9m,PO,0.453145358335309,0.503331891586203,0.626359729233645,0.512614973309201,0.484044344157581,0.580487128830029,0.429019245475934,0.516069662724285,0.489279525736316,0.464337745799769,0.45957184541852,0.470810498794396,0.63724432188118,0.498814706743787,0.488773637602412,0.439616321276067,0.522909004845173
-640,cane,9m,PO,0.451054189836467,0.502423925997048,0.62626556968781,0.508108128209109,0.478112868578229,0.578533533923019,0.421926905012408,0.519715120446877,0.48925021746626,0.459109009058015,0.460416534293986,0.468996914070932,0.642865861413092,0.501025764948396,0.489524830903387,0.447132258819565,0.520631988158775
-630,cane,9m,PO,0.449580063588466,0.502081539521442,0.625638369648826,0.504176735087582,0.47216366801995,0.576813799420519,0.414666206542075,0.523322571355285,0.48904763526895,0.455076898041158,0.461504354504351,0.467061055907355,0.648555697537624,0.502380964173546,0.490339447198573,0.45533470653583,0.519053316428557
-620,cane,9m,PO,0.448685921858111,0.502109209988504,0.624302901807163,0.500451990060566,0.467005209459248,0.575055992141368,0.407444690484281,0.526749904985747,0.488726174822118,0.452197761540617,0.462881069409771,0.464113041182303,0.654011565356257,0.502728145046723,0.491258730202848,0.46499078331483,0.518258693120584
-610,cane,9m,PO,0.448385276824734,0.50209114432037,0.62219446413187,0.496697958994395,0.462951498343137,0.573901719174443,0.400736382841911,0.529223689771749,0.488389779043203,0.450017240090389,0.464619512240703,0.459840035243812,0.658994215938928,0.501863910015214,0.49233150425209,0.474980795694016,0.518012494067208
-600,cane,9m,PO,0.448939062643292,0.501617157244992,0.619230176015673,0.493161572668811,0.459949938734227,0.571970176216786,0.394153376905924,0.530189756324209,0.48790063797525,0.448407648221582,0.466871818824069,0.45423789516917,0.663656448454953,0.500383823919533,0.493481143632963,0.484979209261702,0.518348060872705
-590,cane,9m,PO,0.450070125366789,0.500170749650021,0.615699751967649,0.48990421443648,0.457502742000661,0.567921748790028,0.38871849111222,0.530672324234774,0.487541188722619,0.447291089284414,0.469661451624288,0.4477605686693,0.667856211109154,0.498778428610402,0.495047688228192,0.495442144802746,0.519050410703631
-580,cane,9m,PO,0.450997452017737,0.497681471896248,0.611457802218293,0.487030320623341,0.455064801428963,0.562232464121554,0.384512327231558,0.530367718646653,0.487006760790909,0.447112298286785,0.472406345315569,0.440257562439323,0.672022057315652,0.497304560117137,0.497092131205711,0.505500000115465,0.520260868226825
-570,cane,9m,PO,0.451644027027202,0.494445402266148,0.606655587620012,0.484465530913981,0.452710626296349,0.555654759596749,0.38177085156087,0.528992744552393,0.486736781267576,0.447954172420742,0.474913203808319,0.432134842939203,0.676348656828016,0.496042035283074,0.499428372447924,0.515270105625322,0.52214220758342
-560,cane,9m,PO,0.451815142022191,0.49040610215934,0.601272149963167,0.482053678418451,0.450462132302863,0.548873028147402,0.380305883004792,0.527466713015448,0.48692812466468,0.449578594022237,0.477310469599896,0.423899091052194,0.680214806327138,0.495289840682536,0.501778053255334,0.524666823602859,0.524685041285741
-550,cane,9m,PO,0.451247716305181,0.485582954331612,0.595089831958751,0.479707706948237,0.447821024291206,0.542146115400848,0.379337133722809,0.525434755064509,0.487102424947946,0.452332465468096,0.480147971493747,0.416425273647758,0.683521226805838,0.495375227236059,0.504355573253975,0.533557033472551,0.527734604898208
-540,cane,9m,PO,0.449851370254616,0.48006308756226,0.588486640189139,0.477441167087327,0.445109590224996,0.53613164847445,0.37898433055004,0.522308190040049,0.487035720681903,0.455507526963473,0.483779804314339,0.410220970648111,0.686742212450408,0.496305626129603,0.507224526919716,0.542124747475024,0.531283576112043
-530,cane,9m,PO,0.44771032404723,0.474267130225547,0.582011123142658,0.474991781837048,0.442627451520828,0.530781672922263,0.379896840078189,0.518126865721265,0.486539061170065,0.459034943346827,0.488210543232186,0.405053973308624,0.68955607666716,0.497635535318449,0.510109861804131,0.550347205295747,0.535221897338924
