Time,Condition,Age,Cluster,connect_overtime_LA_EEG_12_P04_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P05_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P06_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P07_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P08_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P10_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P11_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P16_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P17_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P19_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P20_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P21_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P22_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P23_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P24_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P25_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P26_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P27_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P28_CTS_MTH_chanpair_12m.mat
-1428,Grasp,12m,Occipital,21.1620340215217,21.3884880271325,19.2648266812447,21.4088268100693,34.0211485811902,13.2484055760727,13.2853304278321,6.4148085271974,21.3425001301453,19.9514244935373,20.5882249333643,24.1294149426418,18.7676027038842,18.8415179547388,24.1976918095959,22.0153016548181,27.3278438311874,18.2800023179931,12.8400034381708
-1426,Grasp,12m,Occipital,21.1748990714733,21.3923455389268,19.1343325300147,21.4633582258238,34.0554650076417,13.2859303426803,13.2408240887502,6.42599129751575,21.3601233011123,20.0006502267758,20.6249518413052,24.0366155228955,18.7693580533604,18.8187630618518,24.0861389088779,22.1154594565938,27.3695786676686,18.2266942913196,12.8149281793625
-1424,Grasp,12m,Occipital,21.1873383029991,21.3955485530514,18.9998421484564,21.5126406696036,34.0932967420857,13.3263245903601,13.1946217400353,6.43776220379516,21.3782926691707,20.0456832592142,20.6622539855273,23.9462885869195,18.7747011228968,18.798135963421,23.9731361451937,22.2162194751033,27.408835762683,18.1746572029746,12.7913690672221
-1422,Grasp,12m,Occipital,21.1996904232091,21.398137767992,18.8617859448498,21.5574965404304,34.1347554262619,13.3695492405678,13.1465429084277,6.45013409091594,21.3968709466825,20.0863860559693,20.7002034736073,23.858320608209,18.785448089355,18.7784598496236,23.8585928747056,22.3180930722035,27.4455608526076,18.1239210835521,12.76933462596
-1420,Grasp,12m,Occipital,21.2124606038329,21.3999680799209,18.7206574151628,21.5970122023637,34.1798984470031,13.4157080582887,13.0965796028755,6.46302807713735,21.415828990447,20.1226749832338,20.7389399258668,23.7726801897047,18.8008238801159,18.7595643632351,23.7417185503007,22.4196382514687,27.479576359922,18.0746006347225,12.7497357842382
-1418,Grasp,12m,Occipital,21.2257670099809,21.4009607289425,18.5770149462139,21.6307841336768,34.2288276356875,13.465059333974,13.0447832927164,6.47638386015567,21.4352990570735,20.1545154626457,20.7784735803435,23.689328598112,18.820872025466,18.7411658452844,23.6220816832255,22.5195347192803,27.5107366833603,18.0270028118441,12.7325035103761
-1416,Grasp,12m,Occipital,21.2393366846871,21.4011759321564,18.4314811221449,21.6587518167907,34.2814581775649,13.518069457319,12.9912248275156,6.49006401925068,21.4556116527387,20.1819114283898,20.8185363319633,23.6090968181132,18.8461504546672,18.723103442366,23.4996814547823,22.6171574128902,27.5389658736554,17.9814922969648,12.7167955255472
-1414,Grasp,12m,Occipital,21.2535165313064,21.4028704726479,18.2848072680065,21.681069384697,34.337312777065,13.5752316899131,12.9359905350728,6.50413302812511,21.4769880727406,20.204907702219,20.8587869708575,23.5317432704097,18.8772000826184,18.7052637329962,23.3746156203926,22.7121268639852,27.5642425037797,17.9379242556304,12.7022596282668
-1412,Grasp,12m,Occipital,21.2687451421783,21.4034916330871,18.1384267490577,21.6980738508642,34.3960466116709,13.6361320662884,12.8791901282542,6.51868712841476,21.4991814392921,20.2236166681609,20.8989001213268,23.4567458019543,18.9146311632472,18.6877754491396,23.2469927037159,22.804182326208,27.586601000404,17.8956831017363,12.688808794709
-1410,Grasp,12m,Occipital,21.2853725634779,21.4030079254208,17.9930753041525,21.7088986532304,34.4583302130387,13.6995329902545,12.820961508966,6.53317166267355,21.5219619035028,20.2382156282259,20.9385544237026,23.3843204558422,18.9591480374161,18.6707024224065,23.1168378197448,22.8931367264016,27.6061029344925,17.8541677493296,12.6767893749665
-1408,Grasp,12m,Occipital,21.3035767030359,21.4014508577735,17.8501013227415,21.713159500062,34.5239001908246,13.7643488005302,12.7614859326993,6.54752429260474,21.5453578333469,20.2489513819251,20.9774607745571,23.3148466041089,19.0114938697595,18.6540648867928,22.9842670391876,22.9788867365339,27.6228520282381,17.8130683869366,12.6668031615347
