Time,Condition,Age,ChannelPair,TrialNum,connect_overtime_LA_EEG_Pilot02_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot03_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot04_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot05_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot06_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot07_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot08_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot09_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot10_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot11_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot12_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot13_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot15_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot17_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot18_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot20_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot21_CTS_MTH_chanpair_9m.mat
-900,cane,9m,FC,Trial1,0.524753181057087,0.807786896470268,0.597928466302708,0.510942812259299,0.580349106261616,0.372491517764038,0.353608989841493,0.547434083011501,0.568944386602661,0.713516924532746,0.513341920004851,0.394736581978321,0.352204240843921,0.58271878712881,0.569874218483936,0.441009982074166,0.744026094421001
-890,cane,9m,FC,Trial1,0.527010553700033,0.802240868280388,0.582916493565237,0.508841035660268,0.581770591916297,0.363573867963939,0.357512979815628,0.56043842971267,0.569567677042255,0.71932147474691,0.521137113658589,0.415832033276727,0.345786548176419,0.575040943592084,0.569463581957243,0.432609410775562,0.733329562331326
-880,cane,9m,FC,Trial1,0.52650814287792,0.797927248390804,0.5698095024007,0.502880718855438,0.582777204798536,0.352238823966957,0.3673288183338,0.571468046947736,0.571118635301129,0.724278536177833,0.531262107588085,0.437567322239796,0.343596893066615,0.56840525036469,0.568133622578755,0.423494033396572,0.721211428938886
-870,cane,9m,FC,Trial1,0.523868525657891,0.790592528695645,0.559232302904443,0.498716339533054,0.58425604363155,0.339711899443407,0.378848443677431,0.579898287788496,0.575217762175697,0.727791463649263,0.543908955140497,0.45657387845185,0.34268034793004,0.561520796339341,0.565647623400309,0.411997325377079,0.707996990944483
-860,cane,9m,FC,Trial1,0.519662398304664,0.781491769055165,0.549236520908431,0.499460424471262,0.586949917208331,0.328194331504319,0.390258241697136,0.586028763622553,0.579136667368504,0.73119879412291,0.559095300612674,0.471470411918577,0.344656271240403,0.554099072668887,0.560736901824955,0.402847971478164,0.69389613342186
-850,cane,9m,FC,Trial1,0.513873845310235,0.772800272945299,0.538490860758189,0.502473329943433,0.590768019202813,0.315263393884287,0.4007208452776,0.590887533826246,0.582403555358737,0.73299553006598,0.576745356345683,0.483339372216543,0.348870602198543,0.545859113417786,0.554910593683113,0.398840730111633,0.679174631057015
-840,cane,9m,FC,Trial1,0.50690963998075,0.764529396760555,0.52757237698173,0.506002138714043,0.595272929243322,0.301545468065005,0.408332608388297,0.595471791988947,0.58476184721674,0.732428261030918,0.596643127357575,0.489220881572311,0.354512172075023,0.538361617044886,0.549004213590947,0.399294448105549,0.664143954273432
-830,cane,9m,FC,Trial1,0.499248516192961,0.753871556880472,0.518305284579966,0.511119560765252,0.599745363913343,0.286454136424897,0.411932933374456,0.599314918013538,0.586172728011986,0.729540629149789,0.618151403913417,0.488854453868881,0.361347810366682,0.530598504549954,0.545062780287819,0.402705059652073,0.64916229398096
-820,cane,9m,FC,Trial1,0.491169450751103,0.742560497067645,0.512253571235741,0.51639615776954,0.603132853456786,0.272575733177325,0.41453760073044,0.603624075270427,0.5867205303375,0.724757186724946,0.640011214498708,0.484455727758308,0.369497408115711,0.522533386774478,0.543983672038368,0.407904377572304,0.634696936263506
-810,cane,9m,FC,Trial1,0.48327248235226,0.731547056739816,0.508221171110784,0.521816206219993,0.603152798145869,0.260652768047989,0.417851560160706,0.609782198546445,0.586559077289366,0.718353891304278,0.660148275446831,0.477280058380922,0.379331534991578,0.514802654713062,0.54699345825303,0.414401171823916,0.621374923871411
-800,cane,9m,FC,Trial1,0.476920172702002,0.720656741527181,0.50554081960468,0.527699946936855,0.597431719727728,0.251821952810382,0.422376704844289,0.618574168587321,0.585891902403998,0.710129929637967,0.679022755724402,0.468117658205482,0.39535837845767,0.508319930885927,0.553834513828309,0.422501417532371,0.60988892723559
-790,cane,9m,FC,Trial1,0.470167604660054,0.709912852840664,0.504626759605743,0.53433517395897,0.585912067928796,0.249541785465678,0.42832434081938,0.627720470126107,0.58496956895952,0.698065754940713,0.696390946034669,0.45760218902128,0.411160325386234,0.505041595775677,0.562801352140251,0.42869057981479,0.600741180401282
-780,cane,9m,FC,Trial1,0.461992709798297,0.699328910652929,0.505932567843139,0.541825787187353,0.570285972993197,0.256530005217365,0.435808625652662,0.63711135431268,0.584093030501915,0.682444815133527,0.711360366569198,0.446450364140152,0.423499882722409,0.504739022549522,0.572979856212951,0.4341062136981,0.594276891001113
-770,cane,9m,FC,Trial1,0.450526816749431,0.68897550303403,0.509352542063237,0.550071156517976,0.550243109205439,0.268513337627149,0.444737362509993,0.646699678397518,0.583612210486465,0.663807464621491,0.723264751265444,0.435361283045198,0.432747475180797,0.505254676658031,0.583966352215545,0.439092455246734,0.591134499788983
-760,cane,9m,FC,Trial1,0.435986938383012,0.679571428896892,0.514521936251041,0.558769710806097,0.527253846332675,0.283977702322484,0.454709959418555,0.656407449589576,0.583907352898099,0.642882582199622,0.729321790634745,0.424965493084009,0.439173882599549,0.504375294940496,0.595497152149806,0.443050781406886,0.593047746787948
-750,cane,9m,FC,Trial1,0.418597230296823,0.669561967311453,0.521267384710196,0.567433101879176,0.503140161266535,0.301414306078994,0.467394503438709,0.666177098296393,0.585325823489348,0.620551380269237,0.729277014900352,0.41577561607278,0.442941976157,0.503236238047915,0.607341828654431,0.444784063142577,0.597536647535882
-740,cane,9m,FC,Trial1,0.396665812793712,0.657511718901072,0.529586984596506,0.575357500605494,0.47881428932385,0.318987397758212,0.480776712349798,0.67605002086868,0.588084870897677,0.597751928084825,0.725317631361125,0.407914506751987,0.444501305315506,0.500480928379225,0.619295983684423,0.448080014897575,0.603126044212692
-730,cane,9m,FC,Trial1,0.368734146847068,0.645242892639368,0.539501284755729,0.581640471208883,0.455165112785533,0.333922087076714,0.4948828768277,0.686911005553833,0.592458495240947,0.575448013718034,0.718401989277243,0.401185937927089,0.444761969606334,0.495719284267903,0.630930030208486,0.453494123465819,0.608198608896165
-720,cane,9m,FC,Trial1,0.336396616761247,0.633638589335509,0.550976430755083,0.585687686479747,0.432440841860571,0.344755837487869,0.505178277958585,0.700450867552281,0.598794836823287,0.554623299135717,0.709183861859996,0.394343688638744,0.445381362348276,0.489507200199269,0.64194789631815,0.461490197092366,0.609342667333219
-710,cane,9m,FC,Trial1,0.301698327116902,0.622440706962036,0.563934024102755,0.587850153165603,0.409937340372249,0.351903839919156,0.512695319700501,0.715330798866354,0.606696819130392,0.536423371768767,0.698213785359989,0.385787644706811,0.445379956613734,0.482156392494378,0.654355033085397,0.473161854615008,0.608056173967782
-700,cane,9m,FC,Trial1,0.266620616172711,0.611694614726491,0.578074847547256,0.589255832450691,0.387691058987667,0.354322970423541,0.517819334627579,0.731516736893524,0.615439794931607,0.522447543972891,0.685913949328344,0.37446317302111,0.448003098117607,0.472414394030045,0.666693497201928,0.490029488056888,0.605261588289979
-690,cane,9m,FC,Trial1,0.233405972263592,0.601587960235538,0.592272148221001,0.588463263174685,0.366374822751133,0.351757252502396,0.520750381308425,0.748635187792024,0.624356462914853,0.514788087266865,0.672575252847415,0.361694504691291,0.452774508431348,0.458745308856499,0.678936798338083,0.509867351866514,0.600926986573456
-680,cane,9m,FC,Trial1,0.205992870812411,0.592322554942415,0.605715995131342,0.584314316370913,0.346650353651295,0.346857697273893,0.521711487452279,0.765282341751426,0.632872663051527,0.510751743526476,0.658392304716419,0.349105368978938,0.458999759576291,0.444415584584832,0.690693429873939,0.527176622622323,0.594909652421291
-670,cane,9m,FC,Trial1,0.189275407072156,0.584470001733866,0.619179973216355,0.576420204997654,0.330223619104339,0.342523453807274,0.52117365341218,0.780477551337694,0.640537576270812,0.50963553040893,0.643509724267279,0.339873796959665,0.467336165499243,0.430452442509485,0.70159683373206,0.541794666519312,0.58713922142212
-660,cane,9m,FC,Trial1,0.183586096304318,0.579239086547688,0.631576833035736,0.565926141779065,0.313550083466746,0.33891011909259,0.519826840849263,0.793761375162579,0.647121772641194,0.51123415789698,0.62807947094183,0.336724426835733,0.476953844845902,0.41688601982397,0.711503203304728,0.5544194662553,0.578267767755029
-650,cane,9m,FC,Trial1,0.18523459467956,0.579864490938729,0.642304412916291,0.552712919146807,0.296024157954858,0.336411423999217,0.518194134592699,0.80469665951153,0.652694067648667,0.515952119781807,0.612422430557921,0.343932189449502,0.487036916720722,0.403895450048855,0.720582903740351,0.565149426204909,0.568398997507715
-640,cane,9m,FC,Trial1,0.188680915885581,0.583446014707063,0.650650207373296,0.536454120072824,0.278042680523861,0.33483221948767,0.516666419320213,0.813074749257515,0.657650346425446,0.522148461981516,0.597161614978365,0.356118213115903,0.496650312838071,0.389663330470688,0.729787820392567,0.571956456088902,0.557244797200206
-630,cane,9m,FC,Trial1,0.190368058726088,0.58896928776775,0.655651489833366,0.516610156079489,0.260230548704789,0.332047724588606,0.516125669991023,0.818816683754856,0.662825188102034,0.526876177287203,0.583319588335461,0.371478274782828,0.504887334481607,0.374953698187451,0.740342152872495,0.575791964675977,0.545033294078848
-620,cane,9m,FC,Trial1,0.190381690076664,0.5949974018399,0.656778682520553,0.493814335715288,0.243464293126072,0.329009875835613,0.517262389528998,0.821706461654397,0.670061610956552,0.531412012382169,0.57146799344317,0.390922796871234,0.511244815699495,0.362567804590566,0.750173564174219,0.578623597871471,0.532711657358821
-610,cane,9m,FC,Trial1,0.190706033765773,0.599613902408,0.655280463242867,0.471451952050502,0.230970233507951,0.324647650215305,0.517729966565493,0.821816077450413,0.680610042221601,0.537960925977501,0.560712643431472,0.415690498096462,0.514039151843992,0.354608421336216,0.759712193885145,0.5800302233672,0.521161345222545
-600,cane,9m,FC,Trial1,0.19681013213936,0.601201641481064,0.651838676442893,0.451230989993346,0.224935618878925,0.313407243493953,0.513225329188496,0.818377608913913,0.693221194387308,0.546349140027647,0.549809244861021,0.442052694045733,0.513672391500058,0.353867849806754,0.768186801919064,0.579161137422854,0.510154783611568
-590,cane,9m,FC,Trial1,0.209133261867692,0.598446959308792,0.646426439429142,0.432980771844284,0.222932586533693,0.294162441919154,0.506056895739039,0.808000735259306,0.708778149587906,0.554657237988381,0.538208906126856,0.468029888290809,0.511874856555014,0.359131692967758,0.776287372720315,0.578039233082683,0.49913392301188
-580,cane,9m,FC,Trial1,0.222946370491023,0.591534065692769,0.639150864103873,0.417412947898539,0.221343326242863,0.272599326492327,0.498844097051848,0.791137543919228,0.725965149734691,0.561257003183221,0.527127447063904,0.492726406388892,0.508404933673679,0.364562524096891,0.784518015328575,0.577353585623367,0.494935172361895
-570,cane,9m,FC,Trial1,0.237945374024842,0.581581392309902,0.6275330672375,0.405190149068498,0.222106016918332,0.251928020275442,0.492164650569947,0.76911402768799,0.74355263268616,0.565090062119951,0.517158902963444,0.515518673276367,0.501587127957411,0.369051181059696,0.790085406335027,0.578286083199746,0.494128337928725
-560,cane,9m,FC,Trial1,0.253997849323107,0.569292425403284,0.613563920348352,0.395159711041737,0.224323195310139,0.235227218512106,0.484807241316197,0.741811877525278,0.760684190064681,0.565758298592537,0.507785046808253,0.536374925223242,0.491595023218197,0.378065538473885,0.796442241748597,0.582934417518206,0.493660554781396
-550,cane,9m,FC,Trial1,0.270745023927349,0.555654520664721,0.602806534297416,0.38738240817246,0.227103093944789,0.218538557970386,0.471571752995825,0.711389465688229,0.776437986470429,0.561283989496906,0.497324316974236,0.553460320631821,0.485876156631531,0.387598588222178,0.802318639152749,0.58981661760151,0.495578762672244
-540,cane,9m,FC,Trial1,0.286611766911639,0.541925541276169,0.597128905572019,0.38161592173627,0.229859827214868,0.2051003933812,0.451857110442518,0.680480927274167,0.790699081482181,0.552429836865154,0.489211523142461,0.566178031636588,0.483397263208397,0.396354325901663,0.807620562677062,0.596692720503078,0.502434480264012
-530,cane,9m,FC,Trial1,0.30087553785692,0.528616281614523,0.59476922516383,0.377301930706072,0.23257664267232,0.198575377714904,0.431997144079128,0.650142710652897,0.802832139341088,0.539882600940518,0.486049924575379,0.574222443134627,0.483411787873834,0.404565347013772,0.812153483510476,0.601301146287877,0.511228498649612
-520,cane,9m,FC,Trial1,0.315159014001007,0.515472622516913,0.594584601942179,0.373291361236012,0.234605863449106,0.197553242720622,0.413532603202095,0.62103514997221,0.812631623571804,0.524297753889451,0.490207650096206,0.577974420216153,0.485012327850185,0.412520714242129,0.815621972509009,0.605301561074454,0.521715581303345
-510,cane,9m,FC,Trial1,0.327812131272558,0.50165835691151,0.595184059009412,0.369247812879677,0.237015750422281,0.20079416251599,0.400506965739927,0.593566649509214,0.818283963269207,0.50677418140568,0.498764776941875,0.582662418350249,0.487614373636298,0.420490670724629,0.817783878312193,0.609663898305143,0.533356890858263
-500,cane,9m,FC,Trial1,0.34075858415362,0.484144741501724,0.595109354394615,0.365310468081434,0.239588022725919,0.20965005055502,0.393671371085139,0.567966878098807,0.818227764043308,0.488558803766948,0.511048812401568,0.589013561786691,0.490916658820883,0.428592013301048,0.818471852837071,0.614686634101759,0.545459043106475
-490,cane,9m,FC,Trial1,0.354889886822685,0.465492253762885,0.592931878823567,0.361419563135732,0.24181523454097,0.224955474103281,0.390015203521125,0.544367153553847,0.815427122966354,0.470626953219145,0.526513685612591,0.596969772069199,0.494951936041708,0.437658014065411,0.817598766743903,0.620162803440685,0.55724302246736
-480,cane,9m,FC,Trial1,0.370257824552655,0.449632907479914,0.586390583917863,0.357226857080691,0.243709066958225,0.242555843882363,0.388172721303378,0.522915247093857,0.811298443768703,0.453361010583504,0.544634982932009,0.606405256305468,0.500147993793301,0.448014993991196,0.815144462030621,0.625660542966378,0.567891454946599
-470,cane,9m,FC,Trial1,0.385447270539586,0.435688267848423,0.577760629407154,0.352773907924397,0.24659935094799,0.259568365487915,0.388135284719362,0.504008750129821,0.807077461537042,0.436964590618631,0.564813496656422,0.617146801606797,0.507319778138156,0.457456944381996,0.811133889425293,0.630127571738586,0.576672814558591
-460,cane,9m,FC,Trial1,0.398350849176021,0.425394545001533,0.568288144028606,0.34639732891236,0.248996929456673,0.271729453218429,0.392428553961548,0.487940801796854,0.803780873402695,0.421810460837146,0.5862356536102,0.629046762755024,0.516365011945611,0.4648621703971,0.805620206773435,0.631503652518441,0.582468635692589
-450,cane,9m,FC,Trial1,0.405557898722096,0.418283933596117,0.559016625583896,0.33934153126949,0.252902683041578,0.278496558039428,0.401602334102395,0.474469216911664,0.803202386172892,0.410172949546775,0.607956328886328,0.641870737345801,0.52822347174422,0.468733018944169,0.798683748574756,0.628463297150487,0.586047594752454
-440,cane,9m,FC,Trial1,0.410354370031812,0.414928673922307,0.552637626775064,0.331183291011814,0.260355794685981,0.283222469840391,0.408611858207734,0.463419715456633,0.803719935202771,0.403161859115884,0.628733083722523,0.655047766582392,0.5458392055252,0.471699088290405,0.790455636498742,0.621997524017018,0.591607674195556
-430,cane,9m,FC,Trial1,0.414555537420323,0.4166611367951,0.550903129506933,0.320300262840984,0.270248548357687,0.286577996938419,0.412068516760428,0.454730151613841,0.804781888582591,0.396920982189066,0.644837132690831,0.667397673347209,0.567943891426962,0.474093352489411,0.78116094292257,0.612094223235275,0.597838416875062
-420,cane,9m,FC,Trial1,0.418637566645364,0.423472167406808,0.553616796650165,0.304809960568066,0.283114896651219,0.288932086709879,0.411969046754735,0.448541722478869,0.806116260623662,0.391078241443702,0.654896291096089,0.677686260032031,0.59229130445247,0.475214174034676,0.771125508885813,0.597192434051166,0.601704302379574
-410,cane,9m,FC,Trial1,0.422889898985383,0.432346779879564,0.561773608254598,0.287205325463055,0.300134654255496,0.29066205048918,0.40923496710218,0.445288759432697,0.807637637370289,0.385479294796763,0.661732224241201,0.68154481552832,0.617696979091779,0.474580792868765,0.760693609829592,0.581728293587439,0.603263929389704
-400,cane,9m,FC,Trial1,0.427306837965764,0.442201456864916,0.573565549441085,0.270960393741303,0.320645582974746,0.291965926792604,0.406096293786743,0.440077650900489,0.809386796074582,0.378691676206128,0.666582343355666,0.680144819464088,0.643152715509588,0.475795483034632,0.750149245836831,0.568790267545314,0.602419015665724
-390,cane,9m,FC,Trial1,0.434000517174835,0.451547774245854,0.587719498372078,0.261315439212017,0.343100903602869,0.292923196912694,0.403358778514123,0.433063534215148,0.811709304448934,0.37059172023968,0.670098424315205,0.673575741404102,0.667752035898134,0.48014969359804,0.739741984592238,0.558674646718687,0.598924142839087
-380,cane,9m,FC,Trial1,0.442089055116777,0.458816014769969,0.602387486011529,0.255237767858514,0.366521746907843,0.294124300535143,0.401174082578147,0.427029725247171,0.812504395620189,0.361834842253257,0.672999469115998,0.664844700693376,0.690714985580058,0.488434339365634,0.729977571120128,0.550860560491604,0.592171811170228
-370,cane,9m,FC,Trial1,0.449704660162513,0.467249520405488,0.616673119804945,0.250524289561612,0.39147559785704,0.296730966647223,0.39718939808131,0.421587218852237,0.811639992197025,0.35274254435757,0.673969804033092,0.6536462575094,0.711310359648197,0.49773852723769,0.721181974998192,0.545254326286563,0.583284975686985
-360,cane,9m,FC,Trial1,0.456841162156599,0.474121403815768,0.630334398633677,0.246808068342686,0.417683485837099,0.299774348837098,0.394390849664575,0.41782867334796,0.808939640467038,0.343639233704593,0.673999939090523,0.640408686435742,0.727896725084652,0.506716935234902,0.713311781981413,0.541728215957621,0.574543622556206
-350,cane,9m,FC,Trial1,0.46571927070887,0.478319151612501,0.641766765861279,0.244171030449104,0.443024036572901,0.30413991527547,0.396330936427502,0.41599106857205,0.803335227021636,0.334890771349223,0.674033083554974,0.626229358089407,0.741899613086612,0.515156195258962,0.704104236640601,0.538182691576221,0.565468763564543
-340,cane,9m,FC,Trial1,0.476931377077001,0.481290918969241,0.64923503704546,0.242119510651164,0.465995236709395,0.310814001498196,0.399388230088338,0.415941127840059,0.793200334869395,0.327006201909275,0.674378445884678,0.612490800506051,0.754086468044238,0.521148413216671,0.693677112590357,0.533390956131046,0.555570529269094
-330,cane,9m,FC,Trial1,0.486520047245041,0.482083320715916,0.65303071362535,0.241842065577,0.487404399669041,0.320833123427573,0.4041592114048,0.417693218180511,0.779852266960206,0.320761420422654,0.67484888384414,0.598659130492654,0.764687684395994,0.526052897377458,0.683077111247405,0.529639676127431,0.540127154377919
-320,cane,9m,FC,Trial1,0.494250857557491,0.481474630762813,0.653397213609776,0.243630078792362,0.506649480012391,0.332081743936187,0.412286100501708,0.421186098963439,0.764003065124309,0.317589658113544,0.675500318445418,0.586557064991021,0.773473649660984,0.528842154474586,0.672524525653113,0.528683351939191,0.518689093861946
-310,cane,9m,FC,Trial1,0.49906154759247,0.47834050049856,0.651087487118629,0.247583322223922,0.523275191610139,0.344378691500969,0.4224370595998,0.426315144711116,0.746383832995925,0.324320304288844,0.676398257096452,0.576431651252459,0.779375774647178,0.527797032494378,0.66219863168017,0.530557400324857,0.495316643834404
-300,cane,9m,FC,Trial1,0.503385591920465,0.47348224584149,0.646620629510848,0.25369625216025,0.536623981711546,0.357407470782411,0.433861799504238,0.43295217458646,0.727323892785383,0.336946151909297,0.677520090660095,0.5678865188857,0.78111882690642,0.525843817440987,0.652231255046947,0.535509957891694,0.473720904638503
-290,cane,9m,FC,Trial1,0.508065904630116,0.467983734171209,0.64030618297586,0.2616914901077,0.545170470805558,0.369279392764261,0.445815424099447,0.441096523301928,0.70780943431859,0.353999546460115,0.678729595591609,0.560196094589683,0.780932429599507,0.52442690560436,0.642800042573832,0.541985638766306,0.453710654406348
-280,cane,9m,FC,Trial1,0.514249045852014,0.461696107021048,0.632295735423519,0.270569017525412,0.546851494540799,0.379225756879271,0.457556502708234,0.451217646935649,0.689099429402782,0.373181928724063,0.67965712847161,0.551620052073853,0.780507608435808,0.525372710332418,0.634217810708234,0.54832010359088,0.43894122443533
-270,cane,9m,FC,Trial1,0.52120361306919,0.45335799841155,0.622595420135705,0.28012984109222,0.543726756544347,0.389466793057146,0.468351769538501,0.463973690657086,0.671430372691966,0.39490837371232,0.678683253573114,0.53894143959032,0.781563979787119,0.528858910920039,0.626769160600906,0.553647362433528,0.427380682828339
-260,cane,9m,FC,Trial1,0.528298125798176,0.443698422425004,0.611157148167102,0.293128857325777,0.535524791089814,0.40123326466833,0.476726192915368,0.481093523510483,0.655275062524267,0.419041766338439,0.67463084054209,0.52440462542828,0.7844985309563,0.534612151873639,0.620507589531702,0.557470311365715,0.416272521339287
-250,cane,9m,FC,Trial1,0.537565777954211,0.430218992276807,0.598035204387785,0.307905156214298,0.522482436251818,0.412929945697818,0.481747407184226,0.500827784628422,0.638823021031406,0.442056857577682,0.667605201605951,0.508453831465876,0.789461193106596,0.54371268551737,0.615354269233334,0.559627090772667,0.410853447650969
-240,cane,9m,FC,Trial1,0.547173849782177,0.414902023654738,0.583420373363169,0.324370890501147,0.506552581137173,0.425996743921824,0.483359728620777,0.522281210432385,0.622012472840544,0.462574846647099,0.657552435466672,0.492554966246056,0.795066921314929,0.555345930431277,0.61122046357977,0.560362068665725,0.409784806484027
-230,cane,9m,FC,Trial1,0.553519427000646,0.399279456747866,0.567694007982136,0.342512257528271,0.488739312186977,0.43993968084486,0.480641826108704,0.544798586367629,0.605006037368449,0.481714745516204,0.643132648967499,0.478700578809557,0.798171858125039,0.569422638892829,0.608038083327454,0.560053824369161,0.415047470435915
-220,cane,9m,FC,Trial1,0.555773399177713,0.383470856248285,0.552859885289255,0.361961022840862,0.469535191109773,0.454358235225564,0.470533545505004,0.567874526032182,0.588178009859659,0.499846392358601,0.62650389768062,0.467824208036653,0.796361050047529,0.585531298136571,0.605766536921116,0.559493837387791,0.424021933727064
-210,cane,9m,FC,Trial1,0.553140691344033,0.366909980104907,0.536785860617261,0.382745035151807,0.45061084355735,0.468891311664666,0.453796161234366,0.591129702428431,0.572077894845069,0.517403774300086,0.609005428115443,0.458846806625415,0.790908932517438,0.602195804814741,0.604412935516502,0.557035738098859,0.435424146681284
-200,cane,9m,FC,Trial1,0.547738705755389,0.349953903421535,0.518701596829716,0.403915852817831,0.432531117028777,0.483019681675147,0.433350941049607,0.614318524140682,0.55743581966355,0.534775948640899,0.590845728667081,0.451085326022543,0.781598414637384,0.617341735878397,0.60408196807782,0.551489952592298,0.448457921891466
-190,cane,9m,FC,Trial1,0.540385896058165,0.334141832868698,0.499629700097648,0.424677106694242,0.416020624828827,0.496195707452059,0.410971596838432,0.637307742373193,0.544933438246298,0.552298402458588,0.574383290197747,0.442957158363006,0.771147325837937,0.631057262765408,0.60492091290078,0.541269429306098,0.462056360502855
