Time,Condition,Age,ChannelPair,connect_overtime_LA_EEG_Pilot02_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot03_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot04_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot05_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot06_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot07_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot08_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot09_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot10_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot11_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot12_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot13_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot15_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot17_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot18_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot20_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot21_CTS_MTH_chanpair_9m.mat
-1000,cane,9m,OC,0.555741112839616,0.515619408412972,0.461337494344599,0.467161073714468,0.541847449062276,0.604141626847709,0.420207509243235,0.408517712648589,0.459836602343876,0.405527560656318,0.463633772179395,0.390250071791231,0.415871217619323,0.470559533489619,0.484655148675863,0.532642033255635,0.46248366823798
-990,cane,9m,OC,0.557622438325616,0.51067357205911,0.464025376756087,0.466205256785368,0.535716263899384,0.590507062677963,0.412482973917821,0.408215295645836,0.45620408205625,0.408533925463807,0.458152582331836,0.384657519794792,0.415091869245348,0.47638796988036,0.490066323444464,0.534779804323093,0.45280945328305
-980,cane,9m,OC,0.55871885442634,0.503949345124505,0.467211384432662,0.466631345920654,0.526578688448847,0.566802313113353,0.404853364500669,0.40857870188529,0.452494786701508,0.416124166226281,0.455529330740792,0.380591999870461,0.420094155281342,0.483294655110149,0.494430559027691,0.538250500340492,0.442189912027112
-970,cane,9m,OC,0.560562450625158,0.4913307413882,0.470820372813043,0.467226718395416,0.51208380694237,0.539747465512832,0.403743047025769,0.4083061311259,0.450073975782146,0.425142247962411,0.453801758314248,0.378854080335989,0.429449257558712,0.488921309719935,0.495303365319502,0.54342126274076,0.432399082501471
-960,cane,9m,OC,0.563614915019834,0.476043037811754,0.473656147726301,0.466241180949906,0.495641225475094,0.512206504806032,0.407259116397462,0.405255138235504,0.447474463516971,0.431937273887326,0.452773805591893,0.379158158356017,0.441139599762519,0.493205030072282,0.491722724610908,0.548360266947653,0.423023297991253
-950,cane,9m,OC,0.567278077498508,0.466169574866217,0.478664007870727,0.464150023464905,0.480720083497381,0.487116209330321,0.411463972513122,0.39951585854389,0.442927130094409,0.439957350657121,0.455047025575526,0.381255323517113,0.450265670950234,0.496992700719643,0.486184222088095,0.548078774936671,0.415279785674431
-940,cane,9m,OC,0.568540904116632,0.462191526642981,0.487344795586165,0.46239556579524,0.469283853113295,0.468910258616958,0.415405769972628,0.393503179005116,0.436345510729775,0.450997240832182,0.459560631904719,0.38711921167462,0.458007536593585,0.49885421401922,0.483228660635379,0.544012423522088,0.407362724761397
-930,cane,9m,OC,0.568282650158729,0.459733313326034,0.498154072213677,0.461535875122455,0.464236339222609,0.458133753253946,0.416907718178268,0.388803763918585,0.42939384811248,0.46600620204614,0.460386677680798,0.395728860549698,0.463337354950472,0.495610174901791,0.482340605490818,0.540875339023249,0.400329379786925
-920,cane,9m,OC,0.568706672418551,0.457957839135312,0.509758800735418,0.461819381673715,0.466812436281059,0.455949098529787,0.416754714925871,0.386090801441078,0.42494602694436,0.4830789025949,0.457581985325263,0.405239395873063,0.464016869760224,0.486591453769377,0.480010782100447,0.541685785772051,0.395838557160395
-910,cane,9m,OC,0.569830088117912,0.456729098716197,0.519308543475467,0.462619603221344,0.474604161921491,0.458423629248626,0.415346507498163,0.386448628842821,0.421405700996533,0.501327420362902,0.452401266769533,0.415112474874394,0.461290523602941,0.474333848470697,0.475244922659825,0.543404692510091,0.395432628388697
-900,cane,9m,OC,0.570235619335866,0.455492733633871,0.522836455107492,0.463086565365749,0.479464479344779,0.462763039134377,0.411254294908755,0.390801024894731,0.419789460593315,0.51752165480593,0.449139183110273,0.424558237565318,0.460048851034325,0.459278765049748,0.470970464347013,0.546339204958312,0.399360354274294
-890,cane,9m,OC,0.569580297008567,0.452684737318331,0.521643465960802,0.464890026075343,0.480036178864255,0.466063573495624,0.403778392325464,0.398543070733706,0.420874203386532,0.52357767436935,0.444630938702637,0.430606642108796,0.462106945918095,0.447338530276228,0.466567532081837,0.550823125636286,0.402143103139945
-880,cane,9m,OC,0.565147417811075,0.448190571680013,0.518639437795512,0.469384549544509,0.47760626498781,0.464836139262149,0.394426726756326,0.408575724022152,0.423338402434808,0.518560796647543,0.435842385964548,0.434825616142455,0.462756993750727,0.439604504623103,0.462062132381355,0.554255074207619,0.402608867352068
-870,cane,9m,OC,0.555536090919049,0.441811385748674,0.514842246555144,0.474745711149534,0.474010184969078,0.460917482245577,0.383829622918682,0.419209075013805,0.427618667804905,0.50968571854816,0.424524673843838,0.438313035935058,0.463751448263375,0.434342956532032,0.458135495513049,0.551940374358875,0.403593785837031
-860,cane,9m,OC,0.542688006401715,0.435113341269633,0.509344899424589,0.47894078605604,0.468567566623932,0.455340360364077,0.373193738887033,0.42973721613369,0.434461551273616,0.502041923553485,0.417061582075589,0.44453025660693,0.465177220928588,0.4304698984708,0.456707753884145,0.545433908869871,0.406072629310142
-850,cane,9m,OC,0.530096122236154,0.431941830710965,0.503557232648416,0.480552575804387,0.459664668440354,0.448808381867658,0.362804166132765,0.43758942257651,0.441403909863585,0.493799941779006,0.41859518457212,0.453251483241882,0.468342326306507,0.42869992662304,0.456767939787003,0.537000613368519,0.409501769613058
