Time,Condition,Age,ChannelPair,connect_overtime_LA_EEG_12_P04_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P05_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P06_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P07_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P08_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P10_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P11_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P16_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P17_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P19_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P20_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P21_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P22_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P23_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P24_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P25_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P26_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P27_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P28_CTS_MTH_chanpair_12m.mat
-1000,cane,12m,OC,0.519300039539227,0.526549131486859,0.548875307576922,0.489799078850199,0.630018910929834,0.525078873077854,0.5081090524431,0.54745014768253,0.58688070039955,0.529281507148974,0.565449613335253,0.57930395065904,0.516224743726523,0.563975244883745,0.548791593806248,0.54232325565149,0.664566452635887,0.590447286518987,0.454144029807895
-990,cane,12m,OC,0.519899057644673,0.534917760870479,0.551881371713862,0.491588710500454,0.631643638543182,0.529549535045082,0.510842559071124,0.545779097877233,0.593108367179666,0.526003711790653,0.577209538803515,0.575630789942616,0.517387402981817,0.560690854785284,0.55321240073063,0.542823588006553,0.666617091874946,0.588877188965945,0.453323916705939
-980,cane,12m,OC,0.520505501308777,0.543379579818229,0.55651801235975,0.492560548863979,0.634010076716364,0.532877068505183,0.51278660281259,0.543948070698223,0.598208577260613,0.521382530368626,0.587759513518937,0.572161116976453,0.518332348474481,0.557476720152862,0.55695123267307,0.544310239284168,0.668156431436667,0.586700066580938,0.452479912640001
-970,cane,12m,OC,0.520911549397808,0.551209867766036,0.562433584331043,0.492647090035677,0.636860149176413,0.534507908747269,0.513887503736168,0.54256758368398,0.601958015706459,0.516910801536103,0.595519857420791,0.569125129801422,0.518861291384999,0.554282353761354,0.559909017957617,0.545661431482878,0.669047534605566,0.583691240455038,0.451536628388146
-960,cane,12m,OC,0.521340761526883,0.557710471170274,0.568568508728695,0.491192436638358,0.639747276903037,0.534899287753679,0.514479731695249,0.541134511562649,0.606217671338471,0.512486407907295,0.600087786442382,0.56676878407188,0.518619571157768,0.551239634487427,0.562129081088498,0.546409170418431,0.668923471544518,0.580043415355215,0.450714740625986
-950,cane,12m,OC,0.521410084361347,0.562902069126054,0.574654366529253,0.48856349481855,0.64269318854975,0.535139893774361,0.514435142763424,0.53904464358643,0.6097540688298,0.508189267569561,0.603410032051077,0.564993549926443,0.517236830504435,0.548474708833,0.563795908341279,0.545949417229968,0.66856317576203,0.5759010198951,0.451126973549608
-940,cane,12m,OC,0.520587112246061,0.567260829793715,0.580006117989715,0.485651120610156,0.64570808907772,0.536289140375424,0.513780480158359,0.536099709958061,0.612708301545941,0.50470544400397,0.606071340294352,0.563425343999439,0.514965594088565,0.546031358985641,0.564399774908571,0.544475036425103,0.667971630639479,0.571885575602468,0.452521078635025
-930,cane,12m,OC,0.519637830604578,0.570595740288824,0.585359883644975,0.483082666065922,0.648578978535032,0.538355708181731,0.512834828090319,0.532758633724005,0.615698191151359,0.503050815017451,0.608149644128765,0.561792859507076,0.512107920748639,0.543732111522932,0.564116069835852,0.54240717846527,0.667006144892457,0.568141991209442,0.454465808609534
-920,cane,12m,OC,0.518807243243664,0.573044256075421,0.591092777493492,0.480935835118083,0.650811901824475,0.541626814877617,0.512329968713179,0.529504868892909,0.619513037400115,0.503587922000385,0.609176178248399,0.559928165884293,0.508829346246445,0.541610733554359,0.563312847926772,0.539823452087605,0.665613099855446,0.564567705106623,0.456987365097431
-910,cane,12m,OC,0.517849333301738,0.575543134975986,0.596617569391365,0.478938995216108,0.652701431381903,0.546476926925697,0.513226966088561,0.526457258925099,0.62446714153841,0.506617720235777,0.609520732699995,0.557845793591904,0.505450692425396,0.539642522342418,0.563422304900697,0.537079952965192,0.664180840725233,0.56104949229345,0.459715822926841
