Time,Condition,Age,ChannelPair,connect_overtime_LA_EEG_12_P04_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P05_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P06_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P07_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P08_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P10_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P11_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P16_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P17_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P19_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P20_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P21_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P22_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P23_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P24_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P25_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P26_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P27_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P28_CTS_MTH_chanpair_12m.mat
-1000,cane,12m,PO,0.435311400943712,0.415902860413952,0.398883571651415,0.507516126038872,0.483310201096537,0.544027372474736,0.506126000780989,0.53014592646476,0.416567491286873,0.545723768032311,0.50911619904515,0.44026991163948,0.565070274412673,0.508792655803944,0.530423305451482,0.562627671740821,0.531789833668192,0.472451529357422,0.448119748357766
-990,cane,12m,PO,0.434282318104113,0.433907170402988,0.403968668727272,0.513257776113586,0.471302859644086,0.545643934167523,0.502715303479571,0.535446432100869,0.42442839541356,0.555762857761994,0.50448710234822,0.441529650657989,0.566313807002598,0.515706622120348,0.515158825002435,0.548209639618443,0.524478339679798,0.476991692626206,0.449085170449077
-980,cane,12m,PO,0.434971164797353,0.457696614559605,0.409505942061146,0.516700234519416,0.461033381135679,0.543764257774042,0.503811791394795,0.542440737636102,0.431438374458703,0.566596334351078,0.501121392113513,0.440195333018562,0.566022239282986,0.522494422484084,0.501465690053132,0.52886091701754,0.519513147828292,0.480568360969792,0.451768705923052
-970,cane,12m,PO,0.43631122526154,0.485103246029262,0.414361116303292,0.518466564062605,0.451835026118749,0.538514455042799,0.505952575605809,0.550194273698832,0.437412209309474,0.575790614030551,0.499584960161903,0.437318376234977,0.562609816932996,0.527405238497426,0.491740907197984,0.508511237622448,0.514008009253014,0.486268747701418,0.457616133943703
-960,cane,12m,PO,0.438545812382828,0.510088622359145,0.418570919942913,0.518851788280576,0.444571627735774,0.53031826450782,0.50590617105061,0.557658040612186,0.443415030729512,0.581428812226256,0.499850511478635,0.436465952947182,0.556569054134226,0.526469665293391,0.485879358409277,0.488957193995986,0.503541596611379,0.494642199227256,0.468266728842709
-950,cane,12m,PO,0.444416686863993,0.529907938715194,0.424531530822924,0.51712016250595,0.441844452409448,0.520207622022256,0.502539216215969,0.564161155265137,0.445075610133669,0.58439967472855,0.503082583884097,0.437095879511776,0.54992721738798,0.520846418310259,0.478489996739827,0.470926797657227,0.489949639025967,0.505285457860412,0.480313221919927
-940,cane,12m,PO,0.452269087066207,0.545367464818731,0.42692481658215,0.514516021173444,0.445231645815606,0.507631552165778,0.498598040890741,0.567777517953942,0.443559624041035,0.587344440216126,0.510740705840911,0.4384750018112,0.544951205952575,0.513464098490677,0.471129721053206,0.456565431485157,0.476961582723233,0.514900318417598,0.491579158753993
-930,cane,12m,PO,0.459124381114452,0.557714174395064,0.426824664412145,0.511577917567159,0.451445830971753,0.494657645202756,0.489326831615865,0.568957387612387,0.436304758200185,0.592044989729574,0.518909483157295,0.441551302519826,0.540609542577804,0.506730760931639,0.464517647761326,0.448127612972178,0.46901372955678,0.521153650572208,0.501780051314546
-920,cane,12m,PO,0.464387512653978,0.566758125084576,0.423136385048357,0.510410211695724,0.458421114932472,0.48335280870174,0.473111398965273,0.566984754364467,0.42885086120384,0.597431064772868,0.526312523423445,0.445418867947922,0.532969162109825,0.499658841613165,0.458242027376173,0.444571989092994,0.467059713371486,0.524922538787246,0.509975350703753
-910,cane,12m,PO,0.468944930015168,0.572689329380913,0.420375334300471,0.509452884140996,0.467523215284757,0.475363674321832,0.457446849748257,0.562045587012275,0.426182849722952,0.601392144321142,0.5319288724174,0.451011173010175,0.520555590816421,0.492482783717856,0.452579026488741,0.442237462265968,0.472105423440315,0.526119030461614,0.512958051331072
