Time,Condition,Age,Cluster,connect_overtime_LA_EEG_12_P04_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P05_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P06_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P07_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P08_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P10_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P11_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P16_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P17_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P19_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P20_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P21_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P22_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P23_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P24_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P25_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P26_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P27_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P28_CTS_MTH_chanpair_12m.mat
462,Cane,12m,Central,20.5813652711887,29.3940027001614,19.0186152940624,17.0859035509032,44.2549948527168,12.8269823726936,13.1901044961886,9.09812616857591,18.6785289315624,14.9456591793163,9.6605374077866,14.2461276065694,14.0970407191228,30.3857656552675,17.8469104758499,18.7782164791888,13.0934761508781,16.824336166985,16.2707669470485
464,Cane,12m,Central,20.5958570054655,29.343896870351,18.9228192296932,17.1522927924483,44.3167185459057,12.8323217057798,13.1994856816151,9.11435826679155,18.7119595334553,14.9583200328088,9.66995351795779,14.2509348097238,14.0713881170845,30.3839596995701,17.8731749048698,18.8062213016838,13.0945438865763,16.811908115824,16.2643970055879
466,Cane,12m,Central,20.6087519069995,29.2921424198442,18.8259760791433,17.2222342674992,44.3767172765816,12.8366884487397,13.2102293865433,9.1297779075774,18.7477615157934,14.9709835267354,9.68032276302358,14.2557851460623,14.0440536241928,30.3833770419496,17.8978925446307,18.8329104681275,13.0939098525314,16.7990232164022,16.2575794171882
468,Cane,12m,Central,20.6199323631371,29.2400726281795,18.7283815329297,17.2957728457447,44.4349053137308,12.8412107379061,13.222234890239,9.14435789635946,18.7818778122414,14.9838811721898,9.6915315591877,14.2606447282545,14.0151449875155,30.384368157648,17.9210596466704,18.858215160875,13.0916961520235,16.7859072556689,16.2506082578483
470,Cane,12m,Central,20.6293852241025,29.1871716747277,18.6301860802896,17.3722762832224,44.4913447195232,12.8457561958599,13.2351033663846,9.15809604176644,18.8136848138794,14.9970694109308,9.70353850110482,14.2653783399217,13.9848019097577,30.3872980616854,17.9426569628087,18.8820923741357,13.0880053051493,16.7727839737155,16.2444203995769
472,Cane,12m,Central,20.6370153666614,29.1334198913396,18.5312223931843,17.4513461745516,44.5461783962333,12.8512280082778,13.250206661223,9.17101139945965,18.842942812518,15.010407998244,9.71668998980803,14.2698640857827,13.9533913113306,30.3918200993596,17.9625242512637,18.904534479601,13.0828960773538,16.7598165235288,16.2379161790866
474,Cane,12m,Central,20.6426924190216,29.0790958112919,18.4311829119283,17.5327838348734,44.5996132008372,12.857266239519,13.2671106968208,9.18314079802093,18.8694660732072,15.0236939238523,9.73064891261114,14.2740311089592,13.9224305866187,30.397707607483,17.9806707004277,18.9255767921212,13.0764798338075,16.7471025117992,16.2309479188172
476,Cane,12m,Central,20.6465230462269,29.0239404285482,18.3298178461642,17.6163901955432,44.6518948947984,12.8632331968758,13.284990565491,9.19452885896598,18.8931356738608,15.0368150343753,9.74528422360548,14.278126446105,13.8908310808763,30.4048600752372,17.9971411239374,18.9453088328731,13.0684822863864,16.7347812799115,16.2234173086943
478,Cane,12m,Central,20.6489614728975,28.9678645785225,18.2270414858981,17.7025818007717,44.703202504362,12.8690032270851,13.3041974480714,9.2052151582387,18.9139701835022,15.0498318636358,9.76051267490608,14.2824579653702,13.8588356056313,30.4132515712077,18.0118756375106,18.9638716371492,13.0587413060522,16.7231379157454,16.2152057498487
480,Cane,12m,Central,20.6504401153426,28.91112791466,18.1232351113052,17.792341445852,44.7539055185755,12.8746432458452,13.3261715002721,9.21523465643722,18.9321839643732,15.0628737260529,9.77626937586884,14.2869810830549,13.8265387440334,30.4228900977038,18.0247765728247,18.9814665440346,13.0472356013374,16.7124762678085,16.2061874517491
482,Cane,12m,Central,20.6509426760503,28.854481381288,18.0186213531266,17.8836718808381,44.8046308279526,12.8805036240149,13.3511746687417,9.22461980909376,18.9477076675144,15.075920358467,9.79252544888106,14.291722114112,13.7938336653765,30.4336692143932,18.0357393017666,18.9983345747831,13.0340086588968,16.7028029732847,16.196264938635
484,Cane,12m,Central,20.651123126599,28.7979972331911,17.9129848649119,17.9761140436398,44.8546399911894,12.8872808045692,13.3779704170901,9.23340538196174,18.9602340180313,15.0896511973521,9.80927145997797,14.2967950724029,13.7605248296545,30.4453969565062,18.0447130770112,19.0146773103006,13.0191639032964,16.6941657370156,16.1853925731116
486,Cane,12m,Central,20.650425908596,28.7416076579918,17.8066179198687,18.0695121738814,44.9045679032858,12.8944178091801,13.4056426523872,9.2416459772871,18.9696666824945,15.104013377813,9.82649518773914,14.3024167589609,13.7265224992517,30.4579160152246,18.051707877815,19.0305510636922,13.0028619214153,16.6869214401307,16.1735694998398
488,Cane,12m,Central,20.6487479169665,28.6858136986404,17.700129417221,18.1639925972686,44.9549109419343,12.9017672489698,13.4339181200114,9.24943934970928,18.9760490053468,15.1184404624272,9.84417659210522,14.3089691251218,13.6918474747933,30.4711435683048,18.056826046434,19.0458621012235,12.9853145481549,16.681394090866,16.1608266569247
490,Cane,12m,Central,20.6461212618784,28.6307368833843,17.5945035094971,18.2593617920147,45.005323698528,12.9093727146622,13.4627128679124,9.25690138856413,18.9795003516279,15.1329099217798,9.86229593741007,14.3168978061538,13.6565344680258,30.4850517094925,18.0603077450211,19.0604779844214,12.9667545019117,16.677609253063,16.1472074851412
492,Cane,12m,Central,20.6428145377989,28.5762920418498,17.4905214566056,18.3549042861716,45.055398183149,12.9173287849418,13.4920823464718,9.26405805844226,18.9802178424059,15.147354600608,9.88085517696304,14.3268396270265,13.6206260850959,30.499674987529,18.062184579844,19.0743665328591,12.9474993238011,16.6758242682404,16.1327777487131
494,Cane,12m,Central,20.6393494061264,28.5228926984121,17.390418594428,18.4501613770608,45.104507640443,12.9257980592881,13.5224078717254,9.2708877243883,18.9784863061656,15.1616433737922,9.89992984360901,14.339872009648,13.5842806480221,30.5151155563455,18.0624012983284,19.0891078340442,12.9289192441498,16.6761703080156,16.1176307532872
496,Cane,12m,Central,20.6363860579585,28.4705338901818,17.291319783912,18.5448840942655,45.1523981162865,12.9349978274638,13.5550670522897,9.27763666224843,18.9747313582304,15.1756726331989,9.920063615947,14.3560318753893,13.5478385937279,30.5315851701377,18.0611091800661,19.1045848285856,12.9102861047194,16.678087215308,16.1018920062614
498,Cane,12m,Central,20.6345215156168,28.4193434111987,17.1929938340891,18.6389041296306,45.1989706762881,12.945080635146,13.5902768147313,9.28443692961868,18.9697868233542,15.1896161593957,9.94090748174026,14.374757512684,13.5114014265156,30.5494283945594,18.0589218558928,19.1200209783165,12.891816186839,16.6811006695602,16.0857241190439
500,Cane,12m,Central,20.634687257484,28.3699428580567,17.0955613746425,18.7320341005729,45.244207215522,12.9561520624729,13.6264113107177,9.29145449998819,18.9660141828288,15.2040554149351,9.96208756977706,14.3957165993584,13.4747228918804,30.5689158309551,18.0568215513161,19.1367100365742,12.8734686468057,16.6849476877659,16.0693192143462
502,Cane,12m,Central,20.636782360681,28.3218493533645,16.9991314975757,18.8239539890368,45.2881406339511,12.9687874508097,13.6626927674242,9.29899688265921,18.9664428929127,15.2181868246735,9.98388334507092,14.4187342419819,13.437874310476,30.5901242367337,18.0539766657039,19.1542754224066,12.8548199660644,16.6895177462175,16.0528623314291
504,Cane,12m,Central,20.6399147391952,28.2751693900583,16.9037561447551,18.9142657324716,45.3308528448415,12.9842383184375,13.6987419452238,9.3076148588145,18.9686356486519,15.2319128273129,10.0077377622801,14.4441238239018,13.4006277311063,30.6130642300831,18.0501781847653,19.1737805511971,12.8357572408619,16.6948337312597,16.0365206982354
506,Cane,12m,Central,20.6439113805701,28.2320704503328,16.809457873831,19.0026799615944,45.3729706818247,13.0010978587071,13.7343524275878,9.31705004397385,18.971166568498,15.2451646593066,10.032033006734,14.4713527880338,13.3629158817373,30.6376664384852,18.0455437882007,19.1934095798337,12.8163187357519,16.7007587470467,16.0207078952164
508,Cane,12m,Central,20.6485827335448,28.1924830769047,16.7163129484741,19.0895659301614,45.4150295545015,13.0188265641436,13.7694445555187,9.32695612687676,18.9725341123804,15.2578695025638,10.0557987212454,14.500720531199,13.3248361332924,30.6645265652831,18.0403343981376,19.2127977118964,12.7967038229822,16.7071185023827,16.0056403109274
510,Cane,12m,Central,20.6537773351524,28.156421027475,16.6246329782312,19.1747409976944,45.4560884536776,13.037301687765,13.8040378959396,9.33712331894898,18.9718890872357,15.2698106025827,10.0786439923648,14.5327337601641,13.2864043273399,30.6934929375993,18.0348778575357,19.2319537350246,12.7770980496715,16.7138036017102,15.9910621365901
512,Cane,12m,Central,20.6595753652947,28.1225038887971,16.5351218870906,19.2571707525837,45.4962441908938,13.0566632372793,13.8382477531588,9.34743236035999,18.9687782340108,15.2809555762872,10.100286569825,14.5669153871499,13.2475756403324,30.7238303949653,18.0296119378033,19.2528128020916,12.757908821129,16.7207756420966,15.9771437112559
