Time,Condition,Age,ChannelPair,connect_overtime_LA_EEG_12_P04_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P05_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P06_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P07_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P08_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P10_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P11_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P16_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P17_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P19_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P20_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P21_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P22_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P23_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P24_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P25_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P26_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P27_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P28_CTS_MTH_chanpair_12m.mat
-1000,cane,12m,FC,0.502998564481172,0.576653179867858,0.400993572272896,0.519744502416045,0.577213802417017,0.466875232453074,0.497893573886916,0.518524972576456,0.475209892563953,0.558101959663555,0.576506593456867,0.465685787160404,0.485439189170599,0.598061496896306,0.53701783217267,0.56982390160666,0.477144178731116,0.488653328632602,0.362909691281763
-990,cane,12m,FC,0.496759792379822,0.576996314914202,0.409307133249293,0.517848623866894,0.584246833268702,0.468183974937542,0.492229495569186,0.524786851061767,0.464440689186732,0.561319907705238,0.575767990454004,0.47378155451494,0.48861240340743,0.596330417534336,0.530968851184771,0.566223836151014,0.480478458326223,0.494077170152357,0.359358325833043
-980,cane,12m,FC,0.491917791988972,0.576142875191779,0.418669786807586,0.508859583014722,0.585848801174932,0.466269431363548,0.48731673751226,0.531143842582976,0.457112736571151,0.565443121242232,0.571885787336137,0.482057055802242,0.494893793108638,0.59119494127587,0.524602534037933,0.559339344122279,0.485026032539981,0.498215100571395,0.356440667748321
-970,cane,12m,FC,0.487889551730502,0.575681693871221,0.429584695914385,0.49860397754167,0.581237967623004,0.459676532915056,0.482013694691279,0.535282506053938,0.45520608902244,0.571981973370717,0.56180361305069,0.489757932432936,0.502770840362662,0.582217521077206,0.519350961327814,0.548047585283362,0.491280430557431,0.50026750730861,0.355082840250578
-960,cane,12m,FC,0.484717257421544,0.574510335126492,0.441086567861744,0.489585847773187,0.572898560424412,0.450986743679441,0.475106964012994,0.537273191828093,0.457221269099209,0.578228739272705,0.547062246614382,0.49668070502581,0.511571008946209,0.571985737279662,0.516144752327558,0.532608713060497,0.500240132012371,0.500006900289569,0.35641819871588
-950,cane,12m,FC,0.482417963734406,0.572063485230484,0.451876055159837,0.483333364231209,0.561685191310534,0.444111281472183,0.470274363550491,0.538840114278933,0.462836213312228,0.581805095523114,0.529358180061549,0.502434695302755,0.518850570522995,0.561483788751057,0.516719910924472,0.517138451390929,0.509139925733608,0.498094879127211,0.362070487428775
-940,cane,12m,FC,0.481466957979194,0.56899269509969,0.463021519979239,0.482259510128393,0.548427760578785,0.439541683025035,0.468228427629973,0.540327557935946,0.473664124760646,0.585664433924788,0.511040485538271,0.506848943695596,0.521552705319352,0.552296421983481,0.519103837124921,0.506518369014237,0.516093981773335,0.496754308565371,0.373621789790818
-930,cane,12m,FC,0.482232089969423,0.565139701446301,0.473596610319705,0.48566976662884,0.534728640920989,0.435170781902907,0.467604697314509,0.540689416905924,0.490396122523331,0.590188662372127,0.496122934045432,0.510482773886184,0.521214256045867,0.544443014736887,0.523102755369649,0.501540478751849,0.520013548211451,0.497551230053751,0.390333711358562
-920,cane,12m,FC,0.485443705074518,0.561904074264368,0.486624749875096,0.487042125138592,0.524349170528816,0.432988065017603,0.46868287607863,0.538826177694454,0.508732723074541,0.59428890243486,0.483295152564964,0.514639697928348,0.521091582260661,0.536399536195029,0.526455813706571,0.503170119597617,0.523242664435148,0.500467246903173,0.408698199614757
-910,cane,12m,FC,0.490967604971063,0.560294500095204,0.497098589473359,0.48432383166698,0.518305720211675,0.437139826937955,0.471998432638552,0.535423316796286,0.52577375663831,0.596497132415088,0.471026715596932,0.518158890697108,0.522550477695726,0.529294797267863,0.525993389373423,0.511432548292147,0.527279592853761,0.503727036947629,0.426884147462822
