Time,Condition,Age,Cluster,connect_overtime_LA_EEG_Pilot02_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot03_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot04_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot05_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot06_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot07_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot08_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot09_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot10_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot11_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot12_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot13_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot15_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot17_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot18_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot20_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot21_CTS_MTH_chanpair_9m.mat
856,Grasp,9m,Frontal,17.311026164657,12.4948133644926,14.7374797442785,16.0486460332665,10.4140632070915,9.75021569813469,14.815157370856,8.40511180991689,20.9425917387448,17.0893003017244,12.3671131582648,19.7939020229503,8.17531967446133,15.4939070135932,20.8965526931036,14.2383787798073,14.0913455126025
858,Grasp,9m,Frontal,17.3480413682517,12.5305768168952,14.6901988115313,16.0512369917112,10.4944840239947,9.77599626880001,14.8250817025792,8.45616929106267,20.9225984665745,17.0422377812164,12.446254328524,19.6459426659818,8.17196272976171,15.5226679133691,20.9401547641434,14.3824697180976,14.0369545331066
860,Grasp,9m,Frontal,17.3827531834633,12.5667687679243,14.6434612657698,16.0554522573074,10.5756762459416,9.80157705246159,14.8406496184494,8.50745256417723,20.9018974163937,16.9960826104804,12.5307152114389,19.4984200204906,8.16828180882898,15.5569872227951,20.983030894291,14.5273917323507,13.9820381982451
862,Grasp,9m,Frontal,17.415357680296,12.6031117796104,14.5974230912785,16.0602871055305,10.6573844782184,9.82708235188029,14.8610157914508,8.55882926459766,20.8809883843345,16.9506839303728,12.619211957793,19.3518176746084,8.16456429578884,15.5946971317098,21.0250369935538,14.6722817641167,13.9275769791554
864,Grasp,9m,Frontal,17.4459214154191,12.6393185775389,14.5526452145942,16.0650568647477,10.7393490125918,9.85239134330118,14.8857849505642,8.61022070405375,20.8602673754806,16.9059625640503,12.7102014863346,19.205819312393,8.16117652672203,15.6346442009172,21.0660056623275,14.8163291373346,13.8734534057099
866,Grasp,9m,Frontal,17.4746421705434,12.6751181282604,14.5095361270917,16.0693084015957,10.8213542547294,9.87718620984487,14.9148694460858,8.66150288175709,20.8397951543843,16.8625008412208,12.8028508589331,19.0604157723624,8.15821469050713,15.6763148983012,21.105823932113,14.9588340280451,13.8205508816793
868,Grasp,9m,Frontal,17.5020409346804,12.7102861602673,14.4684412968837,16.0727438824958,10.9034325007772,9.90126945097406,14.94822490875,8.71253178901067,20.8197181038892,16.821429446895,12.896618047596,18.9159781471195,8.15508240075762,15.7191567522942,21.1444206553027,15.0992080365314,13.769426694297
870,Grasp,9m,Frontal,17.5291734933194,12.7446525892115,14.4290409608321,16.0752294694851,10.9857331349376,9.92457460644384,14.985536738567,8.76318840253235,20.8003052440596,16.7824533417882,12.9910860638525,18.7733188458317,8.15183944539995,15.7623313634722,21.1817099254925,15.2369479536601,13.7202633868219
872,Grasp,9m,Frontal,17.5562075561948,12.7781015339124,14.3917475611746,16.0767911402454,11.0682064088703,9.94684719853886,15.0263853318413,8.81334045511457,20.7826124076006,16.7451576191469,13.0859124938027,18.6342750925033,8.14809090229044,15.8054731665395,21.2175884577722,15.3716253454157,13.6731326283282
874,Grasp,9m,Frontal,17.5815486152711,12.8105659512211,14.3558089170568,16.0775731947211,11.1503849989449,9.96774939666199,15.0703768847388,8.86284402997826,20.7663466093909,16.7096219983356,13.1807916942242,18.4993757982317,8.14350286969491,15.8485494706283,21.2519682257939,15.5028733825727,13.6280244946274
876,Grasp,9m,Frontal,17.6052682850757,12.8420357442641,14.3209107423561,16.0781169532508,11.2320722727089,9.98711525100902,15.1170087887056,8.91156439469774,20.7514806850054,16.6761157667623,13.2798988639559,18.3694548793489,8.1378827377663,15.891831319602,21.2848690609109,15.6303806735826,13.5852458334148
878,Grasp,9m,Frontal,17.6269466914442,12.8727341692352,14.2868671551524,16.0774571734703,11.3132215820883,10.004930921335,15.1655774560917,8.95937616401537,20.7383397990946,16.6450000545535,13.3802257420513,18.24757962706,8.13110294273137,15.9349589340064,21.3167785902859,15.7538794686113,13.544823971514
880,Grasp,9m,Frontal,17.6459400069287,12.9034821426884,14.2534400714542,16.0756905847028,11.3936586451321,10.0213234000758,15.2153572253819,9.00618111529473,20.7275028432236,16.6166811851865,13.4796727952279,18.1326914651591,8.12304528720994,15.9775091142658,21.3470728230289,15.8731324635311,13.5074559711015
882,Grasp,9m,Frontal,17.6620976274237,12.9333692395006,14.2204520323535,16.0730326530366,11.4730795722671,10.0366020630647,15.265749298058,9.05191285507392,20.718425825914,16.5917561757136,13.5779156539882,18.0245197432813,8.11358119833202,16.0192519008832,21.3756363698198,15.9879111700071,13.4741636582115
884,Grasp,9m,Frontal,17.675548113851,12.9620391261055,14.1878017523984,16.0697962417096,11.5512105350416,10.0511697047875,15.3162004445744,9.09642787504744,20.7103561656963,16.5722808547393,13.6746523483458,17.9230204527729,8.10258096260419,16.0605861881618,21.4024453153935,16.0979911522602,13.4451600563472
886,Grasp,9m,Frontal,17.6866869744898,12.9894110860947,14.1554419485457,16.0664061867176,11.6281150913947,10.0651805252686,15.3662103494669,9.13954579059925,20.7031522268006,16.5576551460005,13.7696173788864,17.8286492621059,8.08992593234358,16.1011851389745,21.4275113691599,16.2031579271261,13.4206074998529
888,Grasp,9m,Frontal,17.6964148149026,13.0154687374685,14.1233673335928,16.063827281137,11.7036554450523,10.079013910245,15.4156216360127,9.18113400874778,20.696988122826,16.5473690393359,13.8625936317281,17.7422140107595,8.0755169868386,16.1399970036999,21.4509467669018,16.3032153070048,13.4004250701644
890,Grasp,9m,Frontal,17.7051915492633,13.0402443475428,14.0916224942989,16.0614260512663,11.7774705334481,10.0930696994888,15.4661303763458,9.22109239017922,20.6922113839653,16.5416389740634,13.9534294096245,17.664829122178,8.05928314637647,16.1768336040338,21.473251587659,16.3980097422416,13.3846752030653
892,Grasp,9m,Frontal,17.7125063304602,13.0638019069855,14.0602914426215,16.0586868434045,11.8499315993346,10.1069172648922,15.5170684824758,9.25933224269479,20.6891014484868,16.5406491557929,14.0420410329474,17.5976486720715,8.04118301288535,16.2121033119627,21.4940814415678,16.4874251347782,13.373923861802
