Time,Condition,Age,ChannelPair,connect_overtime_LA_EEG_Pilot02_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot03_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot04_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot05_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot06_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot07_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot08_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot09_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot10_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot11_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot12_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot13_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot15_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot17_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot18_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot20_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot21_CTS_MTH_chanpair_9m.mat
-1000,cane,9m,OC,0.462203752487226,0.442737249531554,0.477824773154098,0.510359182493975,0.442368150636472,0.484617761881321,0.540293237663399,0.6531222980351,0.553181099303092,0.503411262067368,0.589185461952734,0.493277194969849,0.492246184103116,0.418077647777123,0.592953952840001,0.450018995413496,0.526369745438222
-990,cane,9m,OC,0.459687129610987,0.442516065570051,0.477978077779943,0.512305368503908,0.449031432990987,0.492061376926273,0.542294853655854,0.652470524140933,0.542524223650574,0.508608368745793,0.588581153066073,0.494403479724044,0.493240145423059,0.422344864631332,0.593008992147253,0.443837115373926,0.5239211031837
-980,cane,9m,OC,0.457869703520804,0.443688786628407,0.476660327312049,0.513850487159306,0.455842365904066,0.501502020583654,0.544896601357823,0.651629377374712,0.530838542353605,0.513575222917038,0.586249595435354,0.494770601207984,0.493328217216821,0.427635964650686,0.592760579350007,0.440067028208926,0.522072058236207
-970,cane,9m,OC,0.456997977181787,0.44615221270555,0.473884601112919,0.515056170440862,0.462584626029141,0.513201764486894,0.547967242208389,0.651420495387398,0.518997099610445,0.51733724298876,0.582285664027198,0.494527857372425,0.492930210684828,0.434191483512133,0.592191022350438,0.439023008960551,0.520712920447473
-960,cane,9m,OC,0.456819786752895,0.449661674349652,0.470012634148158,0.515780872017122,0.470456761594026,0.525411330188683,0.551434875248478,0.651802286404328,0.507160647528844,0.521079468882341,0.577500448904928,0.493993783224986,0.491735368779743,0.441619903639766,0.591148718139268,0.441334715876579,0.519945002431854
-950,cane,9m,OC,0.457707272672357,0.453986104400292,0.465478681498245,0.515985061130493,0.480176857211266,0.53768807383357,0.555344532232337,0.652771127290889,0.495726428595645,0.524231342494165,0.572573276708488,0.493503343173825,0.490437794150709,0.449509327708312,0.590339359971897,0.447273346792698,0.519275468361529
-940,cane,9m,OC,0.460998102594725,0.458935117756389,0.462128919532503,0.515626382176032,0.491705812639201,0.548851290105563,0.559418124181748,0.654379235533246,0.485168472904735,0.525998050208294,0.568451770645894,0.49316160588819,0.490164070708579,0.457250593472635,0.589828848284894,0.455793590385508,0.518313450415938
-930,cane,9m,OC,0.466837643082407,0.464334878315324,0.460053722315727,0.515091678132339,0.50322734812609,0.557772712776242,0.563792157704318,0.656783715743001,0.47620475355096,0.526470564017493,0.565151085005473,0.492512924381062,0.491550129598357,0.464457959137803,0.589165277224183,0.46603387250742,0.5171618564865
-920,cane,9m,OC,0.473739146430865,0.469995138137582,0.459208094842957,0.514369590861606,0.513540702884159,0.566205951311781,0.567868459645999,0.659661844901229,0.467485278930433,0.526258963726623,0.562486573295856,0.491607525722756,0.494707297241146,0.471593542217007,0.588234288079892,0.478104050384456,0.516389620933759
-910,cane,9m,OC,0.481155636911382,0.47593513944195,0.459434055762633,0.512913594681694,0.522635659113435,0.57350253174169,0.570562760835309,0.662809466274018,0.458558182701358,0.525231687066203,0.559631070815056,0.490374899320994,0.499465680438348,0.47926495525039,0.587382475700241,0.491962069514344,0.516034661808054
-900,cane,9m,OC,0.488442831803267,0.482170197466316,0.460490919104732,0.510681028663837,0.53014987510718,0.580207294997821,0.571777694071712,0.666354904965128,0.449480366103316,0.522762215825845,0.556788477541198,0.488637533567524,0.505605008992682,0.48764387911399,0.586580753752993,0.507051849427512,0.515374603334898
-890,cane,9m,OC,0.495425857772347,0.489642102099022,0.46223785985412,0.50797873867001,0.53608836391103,0.587151443338837,0.571744165043808,0.670144235180398,0.439820381155438,0.519141648924364,0.554405848598045,0.486171952592383,0.51201752602894,0.496303967644217,0.585779304870925,0.522954968469753,0.514449885412466
-880,cane,9m,OC,0.501941270206123,0.497474223648065,0.464596897688755,0.505040564965049,0.540235228442465,0.593449519405119,0.570713708036751,0.674003569910765,0.429897770435957,0.513669601247787,0.553173413169979,0.483221600203529,0.517630403184736,0.504112076957186,0.585173145327189,0.537932122013745,0.513455382145901
-870,cane,9m,OC,0.508060976195421,0.504857674392981,0.468092244326598,0.502429294501608,0.542695425300755,0.598391073741155,0.569706717867135,0.677926278259064,0.420396592685204,0.505833499942714,0.552066011061725,0.480133210642109,0.522509231579468,0.511447854919221,0.584972373604936,0.550881210478076,0.51262914559073
-860,cane,9m,OC,0.512649020243508,0.511377590194662,0.473250439413691,0.499606756069646,0.543917614613556,0.60189015724113,0.56859034986064,0.68172830178384,0.411976725558081,0.495491061243118,0.55215788227473,0.476783740648173,0.527207095786689,0.518583359067544,0.585933096790721,0.562041042517354,0.511165790816045
-850,cane,9m,OC,0.515349522800968,0.517641878496138,0.480407593684961,0.496831553935365,0.544591410376202,0.602776148852806,0.567296260741076,0.685257550519944,0.404955760284034,0.483060955205468,0.554370331473287,0.473339118676342,0.531467882889313,0.525157866956571,0.587890935521457,0.571772845224002,0.508752046101097
-840,cane,9m,OC,0.516186558673041,0.524289034624967,0.48844566794289,0.494606843534879,0.544311748180645,0.601135221439358,0.566279074066039,0.688604015613427,0.399253664260273,0.469500430429232,0.557374935992743,0.46967868111065,0.53580193884443,0.530980695337776,0.590705745651831,0.580089204384473,0.505366417801528
-830,cane,9m,OC,0.516070882227222,0.531251535960541,0.496531850146624,0.493397129554445,0.543723933094788,0.598188920597604,0.565228311049737,0.691464219392841,0.395353828089007,0.455360300072349,0.559915732745101,0.466199805863114,0.540266777122046,0.535459069706519,0.593958525337767,0.587438166014544,0.500632237048105
-820,cane,9m,OC,0.515528354506419,0.537771342220444,0.504680257702293,0.492725126606831,0.544037033661387,0.596223420250907,0.564372496737701,0.69374038221279,0.393009331031665,0.44145413404658,0.562028400850015,0.463185886391559,0.545144544891609,0.538416905894281,0.597053127082784,0.593908154544362,0.495089699831395
-810,cane,9m,OC,0.515731339898968,0.544426540750687,0.512884267501372,0.492465942632137,0.54468054369578,0.595297870597226,0.563653108358277,0.695239060649114,0.391440728378755,0.428800192391587,0.563313062971919,0.461317898696359,0.549804469982018,0.53927568567614,0.600194157848945,0.599512920404341,0.48884556444832
-800,cane,9m,OC,0.516520427591632,0.550961917038295,0.520636285667517,0.492453572747776,0.544566976151992,0.594929566667149,0.563005810728161,0.695268025623913,0.390721091123989,0.417733853201882,0.564041459103501,0.460143952048744,0.553403494432471,0.538575223477404,0.603324600767959,0.604040252377728,0.482539515225255
-790,cane,9m,OC,0.516922238075143,0.557355177630701,0.526580071300125,0.492406054728564,0.542393146524938,0.595333390489774,0.561265492574551,0.69427556851702,0.390405783298645,0.407944731884227,0.564977970711879,0.459585059941443,0.555616184724599,0.536329553589281,0.60646115570868,0.607918454069215,0.476912273895845
-780,cane,9m,OC,0.516214164764583,0.563545578176209,0.530731277102618,0.492629609725041,0.538633225508294,0.596787342396535,0.558578744272903,0.692233578655884,0.390534115795832,0.399458299076376,0.566417231524384,0.459176962958803,0.555897667438423,0.532400738006101,0.609375792112519,0.611461791914874,0.473466117544745
